,cont_id,part_id,cnt_age_exact,cnt_age_est_min,cnt_age_est_max,cnt_gender,cnt_home,cnt_school,cnt_work,cnt_otherplace,cnt_leisure,cnt_transport,frequency_multi,duration_exact,duration_multi,phys_contact,hh_id,part_age_exact,part_age_est_min,part_age_est_max,part_gender,dayofweek,country,hh_size,hh_age_1,hh_age_2,hh_age_3,hh_age_4,hh_age_5,hh_age_6,hh_age_7,hh_age_8
32399,22581.0,4087,36.0,35.0,39.0,F,False,False,True,False,,,2.0,,2.0,2.0,hh_4087,40,,,F,1.0,UK,3,40.0,10.0,,,,,,
32400,22582.0,4087,37.0,35.0,39.0,F,False,False,True,False,,,1.0,,5.0,1.0,hh_4087,40,,,F,1.0,UK,3,40.0,10.0,,,,,,
32401,22583.0,4087,86.0,75.0,101.0,M,False,False,True,False,,,5.0,,4.0,1.0,hh_4087,40,,,F,1.0,UK,3,40.0,10.0,,,,,,
32402,78038.0,4087,51.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4087,40,,,F,1.0,UK,3,40.0,10.0,,,,,,
32403,78039.0,4087,47.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4087,40,,,F,1.0,UK,3,40.0,10.0,,,,,,
32404,78040.0,4087,51.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4087,40,,,F,1.0,UK,3,40.0,10.0,,,,,,
32405,78041.0,4087,64.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4087,40,,,F,1.0,UK,3,40.0,10.0,,,,,,
32406,78042.0,4087,86.0,65.0,91.0,,False,False,False,True,,,,,,,hh_4087,40,,,F,1.0,UK,3,40.0,10.0,,,,,,
32407,22584.0,4088,37.0,35.0,39.0,M,False,False,False,True,,,2.0,,3.0,2.0,hh_4088,48,,,M,1.0,UK,4,48.0,11.0,10.0,,,,,
32408,78043.0,4088,12.0,0.0,17.0,,False,False,False,True,,,,,,,hh_4088,48,,,M,1.0,UK,4,48.0,11.0,10.0,,,,,
32409,78044.0,4088,7.0,0.0,17.0,,False,False,False,True,,,,,,,hh_4088,48,,,M,1.0,UK,4,48.0,11.0,10.0,,,,,
32410,78045.0,4088,26.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4088,48,,,M,1.0,UK,4,48.0,11.0,10.0,,,,,
32411,22585.0,4089,67.0,65.0,69.0,M,True,False,False,False,,,1.0,,5.0,1.0,hh_4089,39,,,M,5.0,UK,3,35.0,9.0,,,,,,
32412,78046.0,4090,45.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4090,40,,,F,6.0,UK,1,14.0,45.0,,,,,,
32413,22586.0,4091,76.0,75.0,101.0,M,True,False,False,False,,,1.0,,5.0,1.0,hh_4091,69,,,F,0.0,UK,2,76.0,,,,,,,
32414,22587.0,4091,15.0,15.0,19.0,M,True,False,False,False,,,1.0,,4.0,1.0,hh_4091,69,,,F,0.0,UK,2,76.0,,,,,,,
32415,22588.0,4091,13.0,10.0,14.0,M,True,False,False,False,,,1.0,,5.0,1.0,hh_4091,69,,,F,0.0,UK,2,76.0,,,,,,,
32416,22589.0,4092,72.0,70.0,74.0,M,True,False,False,False,,,1.0,,5.0,1.0,hh_4092,67,,,F,0.0,UK,3,72.0,25.0,,,,,,
32417,22590.0,4092,25.0,25.0,29.0,M,True,False,False,False,,,1.0,,4.0,1.0,hh_4092,67,,,F,0.0,UK,3,72.0,25.0,,,,,,
32418,22591.0,4092,30.0,30.0,34.0,M,False,False,False,True,,,5.0,,1.0,2.0,hh_4092,67,,,F,0.0,UK,3,72.0,25.0,,,,,,
32419,22592.0,4092,35.0,35.0,39.0,F,False,False,False,True,,,5.0,,1.0,2.0,hh_4092,67,,,F,0.0,UK,3,72.0,25.0,,,,,,
32420,22593.0,4094,9.0,5.0,9.0,F,True,False,False,False,,,2.0,,3.0,2.0,hh_4094,37,,,F,2.0,UK,4,49.0,61.0,63.0,,,,,
32421,22594.0,4094,6.0,5.0,9.0,M,True,False,False,False,,,2.0,,3.0,2.0,hh_4094,37,,,F,2.0,UK,4,49.0,61.0,63.0,,,,,
32422,22595.0,4094,40.0,40.0,44.0,M,False,False,False,True,,,2.0,,5.0,1.0,hh_4094,37,,,F,2.0,UK,4,49.0,61.0,63.0,,,,,
32423,22596.0,4094,63.0,60.0,64.0,F,True,False,False,False,,,1.0,,5.0,1.0,hh_4094,37,,,F,2.0,UK,4,49.0,61.0,63.0,,,,,
32424,78047.0,4094,17.0,0.0,17.0,,False,False,False,True,,,,,,,hh_4094,37,,,F,2.0,UK,4,49.0,61.0,63.0,,,,,
32425,78048.0,4094,10.0,0.0,17.0,,False,False,False,True,,,,,,,hh_4094,37,,,F,2.0,UK,4,49.0,61.0,63.0,,,,,
32426,78049.0,4094,32.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4094,37,,,F,2.0,UK,4,49.0,61.0,63.0,,,,,
32427,78050.0,4094,44.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4094,37,,,F,2.0,UK,4,49.0,61.0,63.0,,,,,
32428,78051.0,4094,37.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4094,37,,,F,2.0,UK,4,49.0,61.0,63.0,,,,,
32429,78052.0,4094,35.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4094,37,,,F,2.0,UK,4,49.0,61.0,63.0,,,,,
32430,78053.0,4094,52.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4094,37,,,F,2.0,UK,4,49.0,61.0,63.0,,,,,
32431,78054.0,4094,91.0,65.0,91.0,,False,False,False,True,,,,,,,hh_4094,37,,,F,2.0,UK,4,49.0,61.0,63.0,,,,,
32432,78055.0,4094,69.0,65.0,91.0,,False,False,False,True,,,,,,,hh_4094,37,,,F,2.0,UK,4,49.0,61.0,63.0,,,,,
32433,22597.0,4095,35.0,35.0,39.0,M,False,False,False,True,,,2.0,,4.0,2.0,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32434,22598.0,4095,33.0,30.0,34.0,M,True,False,False,False,,,1.0,,5.0,1.0,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32435,22599.0,4095,22.0,20.0,24.0,M,False,False,True,False,,,1.0,,4.0,2.0,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32436,22600.0,4095,28.0,25.0,29.0,M,False,False,True,False,,,1.0,,4.0,1.0,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32437,78056.0,4095,55.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32438,78057.0,4095,64.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32439,78058.0,4095,51.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32440,78059.0,4095,38.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32441,78060.0,4095,25.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32442,78061.0,4095,53.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32443,78062.0,4095,45.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32444,78063.0,4095,47.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32445,78064.0,4095,23.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32446,78065.0,4095,21.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32447,78066.0,4095,51.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32448,78067.0,4095,51.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32449,78068.0,4095,31.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32450,78069.0,4095,26.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32451,78070.0,4095,56.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32452,78071.0,4095,47.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32453,78072.0,4095,44.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32454,78073.0,4095,44.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32455,78074.0,4095,53.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32456,78075.0,4095,52.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4095,25,,,F,1.0,UK,2,30.0,,,,,,,
32457,22601.0,4096,19.0,15.0,19.0,F,True,False,False,False,,,1.0,,5.0,1.0,hh_4096,51,,,F,3.0,UK,3,21.0,18.0,,,,,,
32458,22602.0,4096,21.0,20.0,24.0,M,True,False,False,False,,,1.0,,5.0,1.0,hh_4096,51,,,F,3.0,UK,3,21.0,18.0,,,,,,
32459,22603.0,4097,22.0,20.0,24.0,M,True,False,False,False,,,1.0,,3.0,1.0,hh_4097,57,,,M,1.0,UK,3,57.0,22.0,,,,,,
32460,22604.0,4097,0.0,0.0,4.0,F,False,False,False,True,,,5.0,,5.0,2.0,hh_4097,57,,,M,1.0,UK,3,57.0,22.0,,,,,,
32461,78076.0,4098,14.0,0.0,17.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32462,78077.0,4098,10.0,0.0,17.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32463,78078.0,4098,11.0,0.0,17.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32464,78079.0,4098,24.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32465,78080.0,4098,19.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32466,78081.0,4098,46.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32467,78082.0,4098,52.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32468,78083.0,4098,64.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32469,78084.0,4098,37.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32470,78085.0,4098,63.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32471,78086.0,4098,35.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32472,78087.0,4098,28.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32473,78088.0,4098,46.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32474,78089.0,4098,53.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32475,78090.0,4098,20.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32476,78091.0,4098,58.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32477,78092.0,4098,44.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32478,78093.0,4098,18.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32479,78094.0,4098,59.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32480,78095.0,4098,26.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32481,78096.0,4098,28.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32482,78097.0,4098,59.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32483,78098.0,4098,40.0,18.0,64.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32484,78099.0,4098,86.0,65.0,91.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32485,78100.0,4098,67.0,65.0,91.0,,False,True,False,False,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32486,78101.0,4098,40.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32487,78102.0,4098,61.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32488,78103.0,4098,53.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32489,78104.0,4098,26.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32490,78105.0,4098,49.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4098,40,,,F,1.0,UK,4,42.0,10.0,4.0,,,,,
32491,22605.0,4099,7.0,5.0,9.0,F,True,False,False,False,,,2.0,,5.0,1.0,hh_4099,63,,,M,0.0,UK,2,72.0,,,,,,,
32492,22606.0,4100,12.0,10.0,14.0,M,True,False,False,False,,,1.0,,3.0,1.0,hh_4100,41,,,M,0.0,UK,4,36.0,12.0,11.0,,,,,
32493,22607.0,4100,11.0,10.0,14.0,F,True,False,False,False,,,1.0,,3.0,1.0,hh_4100,41,,,M,0.0,UK,4,36.0,12.0,11.0,,,,,
32494,22608.0,4101,35.0,35.0,39.0,M,False,False,False,True,,,1.0,,2.0,2.0,hh_4101,48,,,M,2.0,UK,1,,,,,,,,
32495,22609.0,4101,63.0,60.0,64.0,M,False,False,False,True,,,1.0,,3.0,1.0,hh_4101,48,,,M,2.0,UK,1,,,,,,,,
32496,22610.0,4101,30.0,30.0,34.0,F,False,False,False,True,,,1.0,,1.0,2.0,hh_4101,48,,,M,2.0,UK,1,,,,,,,,
32497,22611.0,4101,22.0,20.0,24.0,F,False,False,True,False,,,1.0,,1.0,2.0,hh_4101,48,,,M,2.0,UK,1,,,,,,,,
32498,22612.0,4101,40.0,40.0,44.0,M,False,False,True,False,,,1.0,,4.0,1.0,hh_4101,48,,,M,2.0,UK,1,,,,,,,,
32499,22613.0,4101,39.0,35.0,39.0,M,False,False,True,False,,,1.0,,4.0,2.0,hh_4101,48,,,M,2.0,UK,1,,,,,,,,
32500,22614.0,4101,61.0,60.0,64.0,M,False,False,True,False,,,1.0,,3.0,2.0,hh_4101,48,,,M,2.0,UK,1,,,,,,,,
32501,22615.0,4101,28.0,25.0,29.0,F,False,False,True,False,,,2.0,,2.0,2.0,hh_4101,48,,,M,2.0,UK,1,,,,,,,,
32502,22616.0,4101,38.0,35.0,39.0,F,False,False,True,False,,,1.0,,4.0,2.0,hh_4101,48,,,M,2.0,UK,1,,,,,,,,
32503,22617.0,4101,40.0,40.0,44.0,F,False,False,False,True,,,1.0,,5.0,1.0,hh_4101,48,,,M,2.0,UK,1,,,,,,,,
32504,22618.0,4102,48.0,45.0,49.0,F,True,False,False,False,,,1.0,,5.0,1.0,hh_4102,50,,,M,2.0,UK,2,48.0,,,,,,,
32505,22619.0,4103,59.0,55.0,59.0,M,True,False,False,False,,,1.0,,5.0,1.0,hh_4103,45,,,F,0.0,UK,2,59.0,,,,,,,
32506,22620.0,4104,38.0,35.0,39.0,F,True,False,False,False,,,1.0,,5.0,1.0,hh_4104,50,,,M,1.0,UK,6,38.0,17.0,16.0,8.0,7.0,,,
32507,22621.0,4104,17.0,15.0,19.0,M,True,False,False,False,,,1.0,,4.0,2.0,hh_4104,50,,,M,1.0,UK,6,38.0,17.0,16.0,8.0,7.0,,,
32508,22622.0,4104,16.0,15.0,19.0,F,True,False,False,False,,,1.0,,4.0,2.0,hh_4104,50,,,M,1.0,UK,6,38.0,17.0,16.0,8.0,7.0,,,
32509,22623.0,4104,8.0,5.0,9.0,F,True,False,False,False,,,1.0,,4.0,2.0,hh_4104,50,,,M,1.0,UK,6,38.0,17.0,16.0,8.0,7.0,,,
32510,22624.0,4104,7.0,5.0,9.0,F,True,False,False,False,,,1.0,,4.0,2.0,hh_4104,50,,,M,1.0,UK,6,38.0,17.0,16.0,8.0,7.0,,,
32511,78106.0,4105,27.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4105,57,,,M,2.0,UK,2,60.0,,,,,,,
32512,78107.0,4105,71.0,65.0,91.0,,False,False,False,True,,,,,,,hh_4105,57,,,M,2.0,UK,2,60.0,,,,,,,
32513,22625.0,4106,33.0,30.0,34.0,F,True,False,False,False,,,1.0,,5.0,1.0,hh_4106,35,,,M,1.0,UK,2,33.0,,,,,,,
32514,22626.0,4106,38.0,35.0,39.0,M,False,False,False,True,,,2.0,,3.0,2.0,hh_4106,35,,,M,1.0,UK,2,33.0,,,,,,,
32515,22627.0,4108,60.0,60.0,64.0,F,False,False,True,False,,,1.0,,2.0,2.0,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32516,22628.0,4108,55.0,55.0,59.0,F,False,False,True,False,,,2.0,,4.0,2.0,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32517,22629.0,4108,30.0,30.0,34.0,M,False,False,True,False,,,2.0,,1.0,2.0,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32518,22630.0,4108,32.0,30.0,34.0,M,False,False,True,False,,,1.0,,2.0,2.0,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32519,78108.0,4108,13.0,0.0,17.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32520,78109.0,4108,8.0,0.0,17.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32521,78110.0,4108,14.0,0.0,17.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32522,78111.0,4108,13.0,0.0,17.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32523,78112.0,4108,31.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32524,78113.0,4108,40.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32525,78114.0,4108,64.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32526,78115.0,4108,32.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32527,78116.0,4108,63.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32528,78117.0,4108,34.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32529,78118.0,4108,44.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32530,78119.0,4108,50.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32531,78120.0,4108,49.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32532,78121.0,4108,40.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32533,78122.0,4108,42.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32534,78123.0,4108,42.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32535,78124.0,4108,28.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32536,78125.0,4108,40.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32537,78126.0,4108,25.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32538,78127.0,4108,61.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32539,78128.0,4108,50.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32540,78129.0,4108,40.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32541,78130.0,4108,37.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32542,78131.0,4108,47.0,18.0,64.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32543,78132.0,4108,80.0,65.0,91.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32544,78133.0,4108,73.0,65.0,91.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32545,78134.0,4108,66.0,65.0,91.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32546,78135.0,4108,70.0,65.0,91.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32547,78136.0,4108,74.0,65.0,91.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32548,78137.0,4108,76.0,65.0,91.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32549,78138.0,4108,80.0,65.0,91.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32550,78139.0,4108,71.0,65.0,91.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32551,78140.0,4108,88.0,65.0,91.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32552,78141.0,4108,71.0,65.0,91.0,,False,False,True,False,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32553,78142.0,4108,11.0,0.0,17.0,,False,False,False,True,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32554,78143.0,4108,1.0,0.0,17.0,,False,False,False,True,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32555,78144.0,4108,48.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4108,37,,,F,1.0,UK,3,40.0,6.0,,,,,,
32556,22631.0,4109,37.0,35.0,39.0,M,False,False,True,False,,,2.0,,5.0,2.0,hh_4109,44,,,F,3.0,UK,3,55.0,14.0,,,,,,
32557,22632.0,4109,22.0,20.0,24.0,F,False,False,True,False,,,2.0,,5.0,2.0,hh_4109,44,,,F,3.0,UK,3,55.0,14.0,,,,,,
32558,22633.0,4109,32.0,30.0,34.0,M,False,False,True,False,,,2.0,,3.0,2.0,hh_4109,44,,,F,3.0,UK,3,55.0,14.0,,,,,,
32559,22634.0,4109,45.0,45.0,49.0,F,False,False,True,False,,,2.0,,4.0,2.0,hh_4109,44,,,F,3.0,UK,3,55.0,14.0,,,,,,
32560,22635.0,4109,40.0,40.0,44.0,F,False,False,True,False,,,5.0,,2.0,2.0,hh_4109,44,,,F,3.0,UK,3,55.0,14.0,,,,,,
32561,22636.0,4109,29.0,25.0,29.0,M,False,False,True,False,,,2.0,,4.0,2.0,hh_4109,44,,,F,3.0,UK,3,55.0,14.0,,,,,,
32562,22637.0,4109,43.0,40.0,44.0,F,False,False,True,False,,,2.0,,2.0,2.0,hh_4109,44,,,F,3.0,UK,3,55.0,14.0,,,,,,
32563,22638.0,4110,43.0,40.0,44.0,M,True,False,False,False,,,1.0,,5.0,1.0,hh_4110,41,,,F,1.0,UK,3,41.0,12.0,,,,,,
32564,22639.0,4110,12.0,10.0,14.0,F,True,False,False,False,,,1.0,,5.0,1.0,hh_4110,41,,,F,1.0,UK,3,41.0,12.0,,,,,,
32565,22640.0,4110,71.0,70.0,74.0,F,False,False,False,True,,,2.0,,5.0,1.0,hh_4110,41,,,F,1.0,UK,3,41.0,12.0,,,,,,
32566,22641.0,4111,21.0,20.0,24.0,M,True,False,False,False,,,4.0,,1.0,2.0,hh_4111,26,,,M,1.0,UK,1,,,,,,,,
32567,22642.0,4111,7.0,5.0,9.0,M,True,False,False,False,,,4.0,,2.0,2.0,hh_4111,26,,,M,1.0,UK,1,,,,,,,,
32568,22643.0,4111,26.0,25.0,29.0,F,False,False,False,True,,,1.0,,2.0,2.0,hh_4111,26,,,M,1.0,UK,1,,,,,,,,
32569,78145.0,4111,9.0,0.0,17.0,,False,False,False,True,,,,,,,hh_4111,26,,,M,1.0,UK,1,,,,,,,,
32570,78146.0,4111,3.0,0.0,17.0,,False,False,False,True,,,,,,,hh_4111,26,,,M,1.0,UK,1,,,,,,,,
32571,78147.0,4111,15.0,0.0,17.0,,False,False,False,True,,,,,,,hh_4111,26,,,M,1.0,UK,1,,,,,,,,
32572,78148.0,4111,37.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4111,26,,,M,1.0,UK,1,,,,,,,,
32573,78149.0,4111,43.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4111,26,,,M,1.0,UK,1,,,,,,,,
32574,78150.0,4111,45.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4111,26,,,M,1.0,UK,1,,,,,,,,
32575,78151.0,4111,21.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4111,26,,,M,1.0,UK,1,,,,,,,,
32576,78152.0,4111,45.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4111,26,,,M,1.0,UK,1,,,,,,,,
32577,78153.0,4111,64.0,18.0,64.0,,False,False,False,True,,,,,,,hh_4111,26,,,M,1.0,UK,1,,,,,,,,
32578,78154.0,4111,83.0,65.0,91.0,,False,False,False,True,,,,,,,hh_4111,26,,,M,1.0,UK,1,,,,,,,,
