,Unnamed: 0.1,Unnamed: 0,part_id,hh_id,part_age,part_gender,cont_id,cnt_age_est_min,cnt_age_est_max,cnt_gender,phys_contact,duration_multi,hh_size,sday_id,dayofweek,day,month,year,cnt_age_distances,cnt_age_exact,degree
6232,6232,127734,E12_507717,HHE12_507717,15.0,M,E12_507717001,40.0,44.0,F,1.0,4.0,4.0,2021-01-06,3,6,1,21,4.0,40.0,3
6233,6233,127735,E12_507717,HHE12_507717,15.0,M,E12_507717002,45.0,54.0,M,2.0,2.0,4.0,2021-01-06,3,6,1,21,9.0,50.0,3
6234,6234,127736,E12_507717,HHE12_507717,15.0,M,E12_507717003,8.0,10.0,F,1.0,5.0,4.0,2021-01-06,3,6,1,21,2.0,10.0,3
6235,6235,127737,E12_507718,HHE12_507718,109.0,F,E12_507718001,85.0,100.0,F,2.0,4.0,1.0,2021-01-06,3,6,1,21,15.0,97.0,2
6236,6236,127738,E12_507718,HHE12_507718,109.0,F,E12_507718002,45.0,54.0,F,2.0,3.0,1.0,2021-01-06,3,6,1,21,9.0,46.0,2
6237,6237,127739,E12_507719,HHE12_507719,61.0,F,E12_507719001,35.0,44.0,M,2.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,38.0,1
6238,6238,127740,E12_507721,HHE12_507721,105.0,F,E12_507721001,75.0,79.0,M,2.0,5.0,2.0,2021-01-06,3,6,1,21,4.0,79.0,1
6239,6239,127741,E12_507722,HHE12_507722,68.0,F,E12_507722001,55.0,64.0,M,2.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,63.0,2
6240,6240,127742,E12_507722,HHE12_507722,68.0,F,E12_507722002,45.0,54.0,F,2.0,1.0,2.0,2021-01-06,3,6,1,21,9.0,46.0,2
6241,6241,127743,E12_507724,HHE12_507724,52.0,F,,,,,,,2.0,2021-01-06,3,6,1,21,,,0
6242,6242,127744,E12_507725,HHE12_507725,2.0,F,E12_507725001,30.0,34.0,F,1.0,5.0,5.0,2021-01-06,3,6,1,21,4.0,31.0,4
6243,6243,127745,E12_507725,HHE12_507725,2.0,F,E12_507725002,35.0,44.0,M,1.0,5.0,5.0,2021-01-06,3,6,1,21,9.0,36.0,4
6244,6244,127746,E12_507725,HHE12_507725,2.0,F,E12_507725003,11.0,15.0,F,1.0,5.0,5.0,2021-01-06,3,6,1,21,4.0,14.0,4
6245,6245,127747,E12_507725,HHE12_507725,2.0,F,E12_507725004,4.0,7.0,F,1.0,5.0,5.0,2021-01-06,3,6,1,21,3.0,7.0,4
6246,6246,127752,E12_507727,HHE12_507727,63.0,M,,,,,,,1.0,2021-01-06,3,6,1,21,,,0
6247,6247,127753,E12_507728,HHE12_507728,47.0,F,E12_507728001,45.0,54.0,F,1.0,4.0,4.0,2021-01-06,3,6,1,21,9.0,53.0,3
6248,6248,127754,E12_507728,HHE12_507728,47.0,F,E12_507728002,18.0,19.0,M,2.0,3.0,4.0,2021-01-06,3,6,1,21,1.0,19.0,3
6249,6249,127755,E12_507728,HHE12_507728,47.0,F,E12_507728003,11.0,15.0,M,1.0,3.0,4.0,2021-01-06,3,6,1,21,4.0,12.0,3
6250,6250,127757,E12_507730,HHE12_507730,65.0,F,E12_507730001,65.0,69.0,F,2.0,4.0,2.0,2021-01-06,3,6,1,21,4.0,68.0,1
6251,6251,127758,E12_507731,HHE12_507731,13.0,M,E12_507731001,60.0,64.0,F,1.0,5.0,3.0,2021-01-06,3,6,1,21,4.0,62.0,2
6252,6252,127759,E12_507731,HHE12_507731,13.0,M,E12_507731002,55.0,64.0,M,1.0,5.0,3.0,2021-01-06,3,6,1,21,9.0,63.0,2
6253,6253,127760,E12_507733,HHE12_507733,98.0,M,E12_507733001,75.0,79.0,F,1.0,5.0,2.0,2021-01-06,3,6,1,21,4.0,77.0,4
6254,6254,127761,E12_507733,HHE12_507733,98.0,M,E12_507733002,20.0,24.0,F,2.0,2.0,2.0,2021-01-06,3,6,1,21,4.0,22.0,4
6255,6255,127762,E12_507733,HHE12_507733,98.0,M,E12_507733003,25.0,34.0,F,2.0,1.0,2.0,2021-01-06,3,6,1,21,9.0,26.0,4
6256,6256,127763,E12_507733,HHE12_507733,98.0,M,E12_507733004,25.0,34.0,M,2.0,4.0,2.0,2021-01-06,3,6,1,21,9.0,27.0,4
6257,6257,127764,E12_507735,HHE12_507735,97.0,M,E12_507735001,65.0,69.0,F,1.0,5.0,2.0,2021-01-06,3,6,1,21,4.0,65.0,2
6258,6258,127765,E12_507735,HHE12_507735,97.0,M,E12_507735002,75.0,79.0,F,2.0,2.0,2.0,2021-01-06,3,6,1,21,4.0,77.0,2
6259,6259,127766,E12_507736,HHE12_507736,14.0,F,E12_507736001,45.0,49.0,F,1.0,5.0,3.0,2021-01-06,3,6,1,21,4.0,47.0,2
6260,6260,127767,E12_507736,HHE12_507736,14.0,F,E12_507736002,45.0,54.0,M,1.0,5.0,3.0,2021-01-06,3,6,1,21,9.0,45.0,2
6261,6261,127768,E12_507738,HHE12_507738,62.0,F,E12_507738001,45.0,54.0,M,2.0,1.0,1.0,2021-01-06,3,6,1,21,9.0,50.0,1
6262,6262,127769,E12_507739,HHE12_507739,61.0,F,E12_507739001,70.0,74.0,M,1.0,5.0,2.0,2021-01-06,3,6,1,21,4.0,70.0,1
6263,6263,127770,E12_507740,HHE12_507740,46.0,F,E12_507740001,75.0,79.0,M,2.0,4.0,4.0,2021-01-06,3,6,1,21,4.0,78.0,3
6264,6264,127771,E12_507740,HHE12_507740,46.0,F,E12_507740002,75.0,79.0,F,2.0,4.0,4.0,2021-01-06,3,6,1,21,4.0,76.0,3
6265,6265,127772,E12_507740,HHE12_507740,46.0,F,E12_507740003,45.0,54.0,M,2.0,4.0,4.0,2021-01-06,3,6,1,21,9.0,51.0,3
6266,6266,127773,E12_507741,HHE12_507741,62.0,F,E12_507741001,55.0,64.0,M,2.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,64.0,1
6267,6267,127774,E12_507742,HHE12_507742,105.0,F,E12_507742001,25.0,34.0,M,2.0,1.0,1.0,2021-01-07,4,7,1,21,9.0,26.0,1
6268,6268,127775,E12_507743,HHE12_507743,58.0,F,E12_507743001,55.0,64.0,M,1.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,63.0,1
6269,6269,127776,E12_507747,HHE12_507747,65.0,F,,,,,,,1.0,2021-01-06,3,6,1,21,,,0
6270,6270,127783,E12_507749,HHE12_507749,65.0,F,E12_507749001,55.0,64.0,M,1.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,59.0,1
6271,6271,127784,E12_507752,HHE12_507752,52.0,F,E12_507752001,55.0,64.0,F,1.0,5.0,2.0,2021-01-06,3,6,1,21,9.0,62.0,1
6272,6272,127785,E12_507754,,,,E12_507754001,45.0,49.0,M,2.0,,,2021-01-06,3,6,1,21,4.0,48.0,3
6273,6273,127786,E12_507754,,,,E12_507754002,45.0,54.0,M,2.0,5.0,,2021-01-06,3,6,1,21,9.0,47.0,3
6274,6274,127787,E12_507754,,,,E12_507754003,11.0,15.0,F,2.0,4.0,,2021-01-06,3,6,1,21,4.0,15.0,3
6275,6275,127788,E12_507755,HHE12_507755,60.0,M,E12_507755001,65.0,69.0,F,1.0,5.0,2.0,2021-01-07,4,7,1,21,4.0,67.0,2
6276,6276,127789,E12_507755,HHE12_507755,60.0,M,E12_507755002,,,F,2.0,1.0,2.0,2021-01-07,4,7,1,21,,45.0,2
6277,6277,127790,E12_507756,HHE12_507756,54.0,F,E12_507756001,55.0,64.0,M,1.0,5.0,2.0,2021-01-07,4,7,1,21,9.0,60.0,1
6278,6278,127791,E12_507757,HHE12_507757,86.0,F,,,,,,,1.0,2021-01-06,3,6,1,21,,,0
6279,6279,127792,E12_507758,HHE12_507758,64.0,M,,,,,,,2.0,2021-01-07,4,7,1,21,,,0
6280,6280,127793,E13_500016,HHE13_500016,15.0,F,E13_500016001,45.0,49.0,F,2.0,5.0,2.0,2021-01-21,4,21,1,21,4.0,48.0,1
6281,6281,127794,E13_500022,HHE13_500022,15.0,M,,,,,,,4.0,2021-01-22,5,22,1,21,,,0
6282,6282,127795,E13_500025,HHE13_500025,54.0,F,E13_500025001,25.0,34.0,M,2.0,4.0,1.0,2021-01-21,4,21,1,21,9.0,29.0,2
6283,6283,127796,E13_500025,HHE13_500025,54.0,F,E13_500025002,25.0,34.0,M,2.0,1.0,1.0,2021-01-21,4,21,1,21,9.0,25.0,2
6284,6284,127797,E13_500058,HHE13_500058,9.0,M,E13_500058001,50.0,54.0,M,1.0,5.0,4.0,2021-01-24,0,24,1,21,4.0,50.0,3
6285,6285,127798,E13_500058,HHE13_500058,9.0,M,E13_500058002,35.0,44.0,F,1.0,5.0,4.0,2021-01-24,0,24,1,21,9.0,40.0,3
6286,6286,127799,E13_500058,HHE13_500058,9.0,M,E13_500058003,12.0,15.0,F,1.0,5.0,4.0,2021-01-24,0,24,1,21,3.0,12.0,3
6287,6287,127800,E13_500075,HHE13_500075,15.0,F,E13_500075001,50.0,54.0,F,2.0,4.0,3.0,2021-01-22,5,22,1,21,4.0,54.0,3
6288,6288,127801,E13_500075,HHE13_500075,15.0,F,E13_500075002,12.0,15.0,F,2.0,3.0,3.0,2021-01-22,5,22,1,21,3.0,12.0,3
6289,6289,127802,E13_500075,HHE13_500075,15.0,F,E13_500075003,45.0,54.0,M,2.0,4.0,3.0,2021-01-22,5,22,1,21,9.0,49.0,3
6290,6290,127803,E13_500076,HHE13_500076,56.0,F,E13_500076001,25.0,34.0,M,1.0,5.0,5.0,2021-01-24,0,24,1,21,9.0,29.0,4
6291,6291,127804,E13_500076,HHE13_500076,56.0,F,E13_500076002,20.0,24.0,M,1.0,5.0,5.0,2021-01-24,0,24,1,21,4.0,21.0,4
6292,6292,127805,E13_500076,HHE13_500076,56.0,F,E13_500076003,16.0,17.0,M,1.0,5.0,5.0,2021-01-24,0,24,1,21,1.0,16.0,4
6293,6293,127806,E13_500076,HHE13_500076,56.0,F,E13_500076004,45.0,54.0,M,1.0,5.0,5.0,2021-01-24,0,24,1,21,9.0,46.0,4
6294,6294,127807,E13_500077,HHE13_500077,45.0,F,E13_500077001,45.0,54.0,M,1.0,5.0,4.0,2021-01-25,1,25,1,21,9.0,45.0,3
6295,6295,127808,E13_500077,HHE13_500077,45.0,F,E13_500077002,18.0,19.0,M,1.0,5.0,4.0,2021-01-25,1,25,1,21,1.0,19.0,3
6296,6296,127809,E13_500077,HHE13_500077,45.0,F,E13_500077003,12.0,15.0,M,1.0,5.0,4.0,2021-01-25,1,25,1,21,3.0,12.0,3
6297,6297,127810,E13_500081,HHE13_500081,14.0,F,E13_500081001,45.0,49.0,F,1.0,4.0,3.0,2021-01-24,0,24,1,21,4.0,45.0,1
6298,6298,127811,E13_500095,HHE13_500095,54.0,M,E13_500095001,45.0,54.0,F,1.0,5.0,2.0,2021-01-22,5,22,1,21,9.0,46.0,1
6299,6299,127812,E13_500097,HHE13_500097,55.0,M,E13_500097001,45.0,54.0,F,1.0,5.0,4.0,2021-01-22,5,22,1,21,9.0,50.0,3
6300,6300,127813,E13_500097,HHE13_500097,55.0,M,E13_500097002,25.0,34.0,F,1.0,4.0,4.0,2021-01-22,5,22,1,21,9.0,33.0,3
6301,6301,127814,E13_500097,HHE13_500097,55.0,M,E13_500097003,20.0,24.0,M,1.0,4.0,4.0,2021-01-22,5,22,1,21,4.0,22.0,3
6302,6302,127815,E13_500098,HHE13_500098,62.0,F,E13_500098001,55.0,64.0,M,1.0,5.0,2.0,2021-01-22,5,22,1,21,9.0,64.0,7
6303,6303,127816,E13_500098,HHE13_500098,62.0,F,E13_500098002,35.0,44.0,F,2.0,5.0,2.0,2021-01-22,5,22,1,21,9.0,41.0,7
6304,6304,127817,E13_500098,HHE13_500098,62.0,F,E13_500098003,55.0,64.0,F,2.0,5.0,2.0,2021-01-22,5,22,1,21,9.0,61.0,7
6305,6305,127818,E13_500098,HHE13_500098,62.0,F,E13_500098004,35.0,44.0,F,2.0,5.0,2.0,2021-01-22,5,22,1,21,9.0,42.0,7
6306,6306,127819,E13_500098,HHE13_500098,62.0,F,E13_500098005,35.0,44.0,F,2.0,5.0,2.0,2021-01-22,5,22,1,21,9.0,44.0,7
6307,6307,127820,E13_500098,HHE13_500098,62.0,F,E13_500098006,25.0,34.0,M,2.0,5.0,2.0,2021-01-22,5,22,1,21,9.0,31.0,7
6308,6308,127821,E13_500098,HHE13_500098,62.0,F,E13_500098007,55.0,64.0,F,2.0,5.0,2.0,2021-01-22,5,22,1,21,9.0,64.0,7
6309,6309,127822,E13_500103,HHE13_500103,10.0,F,E13_500103001,45.0,49.0,F,1.0,5.0,3.0,2021-01-25,1,25,1,21,4.0,46.0,17
6310,6310,127823,E13_500103,HHE13_500103,10.0,F,E13_500103002,45.0,54.0,M,1.0,5.0,3.0,2021-01-25,1,25,1,21,9.0,54.0,17
6311,6311,127824,E13_500103,HHE13_500103,10.0,F,E13_500103003,0.0,17.0,,2.0,,3.0,2021-01-25,1,25,1,21,17.0,7.0,17
6312,6312,127825,E13_500103,HHE13_500103,10.0,F,E13_500103004,0.0,17.0,,2.0,,3.0,2021-01-25,1,25,1,21,17.0,11.0,17
6313,6313,127826,E13_500103,HHE13_500103,10.0,F,E13_500103005,0.0,17.0,,2.0,,3.0,2021-01-25,1,25,1,21,17.0,10.0,17
6314,6314,127827,E13_500103,HHE13_500103,10.0,F,E13_500103006,0.0,17.0,,2.0,,3.0,2021-01-25,1,25,1,21,17.0,6.0,17
6315,6315,127828,E13_500103,HHE13_500103,10.0,F,E13_500103007,0.0,17.0,,2.0,,3.0,2021-01-25,1,25,1,21,17.0,10.0,17
6316,6316,127829,E13_500103,HHE13_500103,10.0,F,E13_500103008,0.0,17.0,,2.0,,3.0,2021-01-25,1,25,1,21,17.0,15.0,17
6317,6317,127830,E13_500103,HHE13_500103,10.0,F,E13_500103009,0.0,17.0,,2.0,,3.0,2021-01-25,1,25,1,21,17.0,10.0,17
6318,6318,127831,E13_500103,HHE13_500103,10.0,F,E13_500103010,0.0,17.0,,2.0,,3.0,2021-01-25,1,25,1,21,17.0,16.0,17
6319,6319,127832,E13_500103,HHE13_500103,10.0,F,E13_500103011,0.0,17.0,,2.0,,3.0,2021-01-25,1,25,1,21,17.0,11.0,17
6320,6320,127833,E13_500103,HHE13_500103,10.0,F,E13_500103012,0.0,17.0,,2.0,,3.0,2021-01-25,1,25,1,21,17.0,14.0,17
6321,6321,127834,E13_500103,HHE13_500103,10.0,F,E13_500103013,0.0,17.0,,2.0,,3.0,2021-01-25,1,25,1,21,17.0,7.0,17
6322,6322,127835,E13_500103,HHE13_500103,10.0,F,E13_500103014,0.0,17.0,,2.0,,3.0,2021-01-25,1,25,1,21,17.0,7.0,17
6323,6323,127836,E13_500103,HHE13_500103,10.0,F,E13_500103015,18.0,64.0,,2.0,,3.0,2021-01-25,1,25,1,21,46.0,62.0,17
6324,6324,127837,E13_500103,HHE13_500103,10.0,F,E13_500103016,18.0,64.0,,2.0,,3.0,2021-01-25,1,25,1,21,46.0,68.0,17
6325,6325,127838,E13_500103,HHE13_500103,10.0,F,E13_500103017,18.0,64.0,,2.0,,3.0,2021-01-25,1,25,1,21,46.0,26.0,17
6326,6326,127839,E13_500109,HHE13_500109,41.0,F,E13_500109001,35.0,44.0,M,1.0,4.0,4.0,2021-01-25,1,25,1,21,9.0,41.0,3
6327,6327,127840,E13_500109,HHE13_500109,41.0,F,E13_500109002,5.0,11.0,M,1.0,5.0,4.0,2021-01-25,1,25,1,21,6.0,10.0,3
6328,6328,127841,E13_500109,HHE13_500109,41.0,F,E13_500109003,1.0,4.0,F,1.0,5.0,4.0,2021-01-25,1,25,1,21,3.0,2.0,3
6329,6329,127842,E13_500112,HHE13_500112,62.0,M,E13_500112001,55.0,64.0,F,1.0,5.0,3.0,2021-01-21,4,21,1,21,9.0,55.0,6
6330,6330,127843,E13_500112,HHE13_500112,62.0,M,E13_500112002,20.0,24.0,M,2.0,3.0,3.0,2021-01-21,4,21,1,21,4.0,24.0,6
6331,6331,127844,E13_500112,HHE13_500112,62.0,M,E13_500112003,45.0,54.0,M,2.0,1.0,3.0,2021-01-21,4,21,1,21,9.0,48.0,6
6332,6332,127845,E13_500112,HHE13_500112,62.0,M,E13_500112004,45.0,54.0,M,2.0,1.0,3.0,2021-01-21,4,21,1,21,9.0,46.0,6
6333,6333,127846,E13_500112,HHE13_500112,62.0,M,E13_500112005,55.0,64.0,M,2.0,1.0,3.0,2021-01-21,4,21,1,21,9.0,58.0,6
6334,6334,127847,E13_500112,HHE13_500112,62.0,M,E13_500112006,35.0,44.0,F,2.0,1.0,3.0,2021-01-21,4,21,1,21,9.0,44.0,6
6335,6335,127848,E13_500120,HHE13_500120,12.0,M,E13_500120001,50.0,54.0,F,1.0,4.0,4.0,2021-01-21,4,21,1,21,4.0,54.0,3
6336,6336,127849,E13_500120,HHE13_500120,12.0,M,E13_500120002,45.0,54.0,M,1.0,4.0,4.0,2021-01-21,4,21,1,21,9.0,50.0,3
6337,6337,127850,E13_500120,HHE13_500120,12.0,M,E13_500120003,16.0,17.0,M,1.0,5.0,4.0,2021-01-21,4,21,1,21,1.0,16.0,3
6338,6338,127851,E13_500131,HHE13_500131,55.0,F,E13_500131001,55.0,64.0,F,2.0,5.0,3.0,2021-01-24,0,24,1,21,9.0,61.0,3
6339,6339,127852,E13_500131,HHE13_500131,55.0,F,E13_500131002,55.0,64.0,M,1.0,5.0,3.0,2021-01-24,0,24,1,21,9.0,55.0,3
6340,6340,127853,E13_500131,HHE13_500131,55.0,F,E13_500131003,25.0,34.0,F,2.0,5.0,3.0,2021-01-24,0,24,1,21,9.0,32.0,3
6341,6341,127854,E13_500135,HHE13_500135,16.0,M,E13_500135001,50.0,54.0,F,2.0,3.0,4.0,2021-01-24,0,24,1,21,4.0,54.0,3
6342,6342,127855,E13_500135,HHE13_500135,16.0,M,E13_500135002,55.0,64.0,M,2.0,3.0,4.0,2021-01-24,0,24,1,21,9.0,63.0,3
6343,6343,127856,E13_500135,HHE13_500135,16.0,M,E13_500135003,18.0,19.0,M,2.0,2.0,4.0,2021-01-24,0,24,1,21,1.0,18.0,3
6344,6344,127857,E13_500141,HHE13_500141,13.0,F,E13_500141001,50.0,54.0,F,2.0,5.0,4.0,2021-01-23,6,23,1,21,4.0,50.0,3
6345,6345,127858,E13_500141,HHE13_500141,13.0,F,E13_500141002,16.0,17.0,F,2.0,5.0,4.0,2021-01-23,6,23,1,21,1.0,16.0,3
6346,6346,127859,E13_500141,HHE13_500141,13.0,F,E13_500141003,45.0,54.0,M,2.0,5.0,4.0,2021-01-23,6,23,1,21,9.0,45.0,3
6347,6347,127860,E13_500152,HHE13_500152,15.0,M,E13_500152001,50.0,54.0,F,1.0,5.0,2.0,2021-01-21,4,21,1,21,4.0,51.0,5
6348,6348,127861,E13_500152,HHE13_500152,15.0,M,E13_500152002,15.0,19.0,M,2.0,4.0,2.0,2021-01-21,4,21,1,21,4.0,18.0,5
6349,6349,127862,E13_500152,HHE13_500152,15.0,M,E13_500152003,15.0,19.0,M,2.0,5.0,2.0,2021-01-21,4,21,1,21,4.0,18.0,5
6350,6350,127863,E13_500152,HHE13_500152,15.0,M,E13_500152004,15.0,19.0,F,2.0,5.0,2.0,2021-01-21,4,21,1,21,4.0,19.0,5
6351,6351,127864,E13_500152,HHE13_500152,15.0,M,E13_500152005,15.0,19.0,F,2.0,5.0,2.0,2021-01-21,4,21,1,21,4.0,18.0,5
6352,6352,127865,E13_500159,HHE13_500159,15.0,M,E13_500159001,50.0,54.0,F,1.0,5.0,4.0,2021-01-21,4,21,1,21,4.0,51.0,3
6353,6353,127866,E13_500159,HHE13_500159,15.0,M,E13_500159002,55.0,64.0,M,1.0,4.0,4.0,2021-01-21,4,21,1,21,9.0,64.0,3
6354,6354,127867,E13_500159,HHE13_500159,15.0,M,E13_500159003,18.0,19.0,F,2.0,3.0,4.0,2021-01-21,4,21,1,21,1.0,19.0,3
6355,6355,127868,E13_500172,HHE13_500172,51.0,F,E13_500172001,45.0,54.0,M,1.0,5.0,3.0,2021-01-25,1,25,1,21,9.0,45.0,2
6356,6356,127869,E13_500172,HHE13_500172,51.0,F,E13_500172002,45.0,54.0,M,2.0,3.0,3.0,2021-01-25,1,25,1,21,9.0,50.0,2
6357,6357,127870,E13_500176,HHE13_500176,51.0,M,E13_500176001,75.0,79.0,F,2.0,5.0,3.0,2021-01-25,1,25,1,21,4.0,75.0,2
6358,6358,127871,E13_500176,HHE13_500176,51.0,M,E13_500176002,55.0,64.0,M,2.0,5.0,3.0,2021-01-25,1,25,1,21,9.0,63.0,2
6359,6359,127872,E13_500179,HHE13_500179,54.0,F,E13_500179001,25.0,34.0,F,2.0,4.0,2.0,2021-01-24,0,24,1,21,9.0,34.0,1
6360,6360,127873,E13_500188,HHE13_500188,56.0,M,E13_500188001,55.0,64.0,M,2.0,5.0,2.0,2021-01-21,4,21,1,21,9.0,61.0,3
6361,6361,127874,E13_500188,HHE13_500188,56.0,M,E13_500188002,20.0,24.0,M,2.0,5.0,2.0,2021-01-21,4,21,1,21,4.0,23.0,3
6362,6362,127875,E13_500188,HHE13_500188,56.0,M,E13_500188003,45.0,54.0,M,2.0,4.0,2.0,2021-01-21,4,21,1,21,9.0,53.0,3
6363,6363,127876,E13_500194,HHE13_500194,12.0,M,E13_500194001,50.0,54.0,F,2.0,,2.0,2021-01-22,5,22,1,21,4.0,50.0,1
6364,6364,127877,E13_500196,HHE13_500196,53.0,F,E13_500196001,45.0,54.0,M,1.0,5.0,5.0,2021-01-22,5,22,1,21,9.0,54.0,4
6365,6365,127878,E13_500196,HHE13_500196,53.0,F,E13_500196002,18.0,19.0,F,1.0,4.0,5.0,2021-01-22,5,22,1,21,1.0,19.0,4
6366,6366,127879,E13_500196,HHE13_500196,53.0,F,E13_500196003,20.0,24.0,M,2.0,3.0,5.0,2021-01-22,5,22,1,21,4.0,22.0,4
6367,6367,127880,E13_500196,HHE13_500196,53.0,F,E13_500196004,25.0,34.0,F,2.0,3.0,5.0,2021-01-22,5,22,1,21,9.0,27.0,4
6368,6368,127881,E13_500201,HHE13_500201,9.0,M,E13_500201001,50.0,54.0,M,2.0,5.0,4.0,2021-01-24,0,24,1,21,4.0,53.0,3
6369,6369,127882,E13_500201,HHE13_500201,9.0,M,E13_500201002,35.0,44.0,F,1.0,5.0,4.0,2021-01-24,0,24,1,21,9.0,40.0,3
6370,6370,127883,E13_500201,HHE13_500201,9.0,M,E13_500201003,5.0,11.0,M,1.0,5.0,4.0,2021-01-24,0,24,1,21,6.0,7.0,3
6371,6371,127884,E13_500203,HHE13_500203,55.0,M,,,,,,,1.0,2021-01-24,0,24,1,21,,,0
6372,6372,127885,E13_500211,HHE13_500211,65.0,F,E13_500211001,55.0,64.0,M,1.0,5.0,2.0,2021-01-21,4,21,1,21,9.0,64.0,1
6373,6373,127886,E13_500212,HHE13_500212,50.0,F,E13_500212001,12.0,15.0,F,1.0,5.0,3.0,2021-01-25,1,25,1,21,3.0,12.0,2
6374,6374,127887,E13_500212,HHE13_500212,50.0,F,E13_500212002,12.0,15.0,M,2.0,4.0,3.0,2021-01-25,1,25,1,21,3.0,13.0,2
6375,6375,127888,E13_500215,HHE13_500215,6.0,F,E13_500215001,35.0,39.0,F,1.0,5.0,5.0,2021-01-23,6,23,1,21,4.0,39.0,4
6376,6376,127889,E13_500215,HHE13_500215,6.0,F,E13_500215002,35.0,44.0,M,1.0,5.0,5.0,2021-01-23,6,23,1,21,9.0,39.0,4
6377,6377,127890,E13_500215,HHE13_500215,6.0,F,E13_500215003,16.0,17.0,F,1.0,5.0,5.0,2021-01-23,6,23,1,21,1.0,17.0,4
6378,6378,127891,E13_500215,HHE13_500215,6.0,F,E13_500215004,12.0,15.0,M,1.0,5.0,5.0,2021-01-23,6,23,1,21,3.0,12.0,4
6379,6379,127892,E13_500227,HHE13_500227,7.0,M,E13_500227001,35.0,39.0,F,1.0,5.0,3.0,2021-01-21,4,21,1,21,4.0,37.0,1
6380,6380,127893,E13_500239,HHE13_500239,10.0,M,E13_500239001,35.0,39.0,F,1.0,5.0,3.0,2021-01-21,4,21,1,21,4.0,36.0,2
6381,6381,127894,E13_500239,HHE13_500239,10.0,M,E13_500239002,35.0,44.0,M,1.0,5.0,3.0,2021-01-21,4,21,1,21,9.0,44.0,2
6382,6382,127895,E13_500252,HHE13_500252,53.0,F,E13_500252001,55.0,64.0,F,2.0,3.0,1.0,2021-01-25,1,25,1,21,9.0,63.0,3
6383,6383,127896,E13_500252,HHE13_500252,53.0,F,E13_500252002,35.0,44.0,M,2.0,3.0,1.0,2021-01-25,1,25,1,21,9.0,35.0,3
6384,6384,127897,E13_500252,HHE13_500252,53.0,F,E13_500252003,35.0,44.0,F,2.0,1.0,1.0,2021-01-25,1,25,1,21,9.0,35.0,3
6385,6385,127898,E13_500253,HHE13_500253,35.0,M,E13_500253001,25.0,34.0,M,1.0,5.0,4.0,2021-01-22,5,22,1,21,9.0,25.0,1
6386,6386,127899,E13_500267,HHE13_500267,55.0,M,,,,,,,1.0,2021-01-21,4,21,1,21,,,0
6387,6387,127900,E13_500268,HHE13_500268,67.0,M,E13_500268001,55.0,64.0,F,1.0,5.0,2.0,2021-01-21,4,21,1,21,9.0,61.0,2
6388,6388,127901,E13_500268,HHE13_500268,67.0,M,E13_500268002,20.0,24.0,F,2.0,5.0,2.0,2021-01-21,4,21,1,21,4.0,21.0,2
6389,6389,127902,E13_500272,HHE13_500272,55.0,M,,,,,,,1.0,2021-01-21,4,21,1,21,,,0
6390,6390,127903,E13_500287,HHE13_500287,6.0,F,E13_500287001,35.0,39.0,F,2.0,5.0,3.0,2021-01-23,6,23,1,21,4.0,37.0,2
6391,6391,127904,E13_500287,HHE13_500287,6.0,F,E13_500287002,35.0,44.0,M,1.0,4.0,3.0,2021-01-23,6,23,1,21,9.0,40.0,2
6392,6392,127905,E13_500305,HHE13_500305,34.0,F,E13_500305001,35.0,44.0,M,1.0,5.0,3.0,2021-01-23,6,23,1,21,9.0,44.0,3
6393,6393,127906,E13_500305,HHE13_500305,34.0,F,E13_500305002,35.0,44.0,F,2.0,4.0,3.0,2021-01-23,6,23,1,21,9.0,41.0,3
6394,6394,127907,E13_500305,HHE13_500305,34.0,F,E13_500305003,,,F,2.0,1.0,3.0,2021-01-23,6,23,1,21,,37.0,3
6395,6395,127908,E13_500307,HHE13_500307,1.0,M,E13_500307001,25.0,29.0,F,1.0,5.0,4.0,2021-01-23,6,23,1,21,4.0,26.0,3
6396,6396,127909,E13_500307,HHE13_500307,1.0,M,E13_500307002,25.0,34.0,M,1.0,5.0,4.0,2021-01-23,6,23,1,21,9.0,34.0,3
6397,6397,127910,E13_500307,HHE13_500307,1.0,M,E13_500307003,5.0,11.0,M,1.0,5.0,4.0,2021-01-23,6,23,1,21,6.0,8.0,3
6398,6398,127911,E13_500313,HHE13_500313,12.0,M,E13_500313001,50.0,54.0,F,2.0,4.0,4.0,2021-01-24,0,24,1,21,4.0,50.0,3
6399,6399,127912,E13_500313,HHE13_500313,12.0,M,E13_500313002,45.0,54.0,F,2.0,4.0,4.0,2021-01-24,0,24,1,21,9.0,45.0,3
6400,6400,127913,E13_500313,HHE13_500313,12.0,M,E13_500313003,45.0,54.0,M,2.0,4.0,4.0,2021-01-24,0,24,1,21,9.0,53.0,3
6401,6401,127914,E13_500317,HHE13_500317,44.0,F,E13_500317001,45.0,54.0,M,1.0,4.0,4.0,2021-01-22,5,22,1,21,9.0,45.0,5
6402,6402,127915,E13_500317,HHE13_500317,44.0,F,E13_500317002,45.0,54.0,M,1.0,4.0,4.0,2021-01-22,5,22,1,21,9.0,53.0,5
