,Unnamed: 0.1,Unnamed: 0,part_id,hh_id,part_age,part_gender,cont_id,cnt_age_est_min,cnt_age_est_max,cnt_gender,phys_contact,duration_multi,hh_size,sday_id,dayofweek,day,month,year,cnt_age_distances,cnt_age_exact,degree
0,0,153935,E16_500163,HHE16_500163,2.0,M,E16_500163001,35.0,39.0,F,1.0,4.0,3.0,2021-03-08,1,8,3,21,4.0,36.0,18
1,1,153936,E16_500163,HHE16_500163,2.0,M,E16_500163002,35.0,44.0,M,1.0,4.0,3.0,2021-03-08,1,8,3,21,9.0,37.0,18
2,2,153937,E16_500163,HHE16_500163,2.0,M,E16_500163003,0.0,1.0,M,1.0,4.0,3.0,2021-03-08,1,8,3,21,1.0,0.0,18
3,3,153938,E16_500163,HHE16_500163,2.0,M,E16_500163004,0.0,17.0,,2.0,,3.0,2021-03-08,1,8,3,21,17.0,3.0,18
4,4,153939,E16_500163,HHE16_500163,2.0,M,E16_500163005,0.0,17.0,,2.0,,3.0,2021-03-08,1,8,3,21,17.0,11.0,18
5,5,153940,E16_500163,HHE16_500163,2.0,M,E16_500163006,0.0,17.0,,2.0,,3.0,2021-03-08,1,8,3,21,17.0,3.0,18
6,6,153941,E16_500163,HHE16_500163,2.0,M,E16_500163007,0.0,17.0,,2.0,,3.0,2021-03-08,1,8,3,21,17.0,0.0,18
7,7,153942,E16_500163,HHE16_500163,2.0,M,E16_500163008,0.0,17.0,,2.0,,3.0,2021-03-08,1,8,3,21,17.0,1.0,18
8,8,153943,E16_500163,HHE16_500163,2.0,M,E16_500163009,0.0,17.0,,2.0,,3.0,2021-03-08,1,8,3,21,17.0,3.0,18
9,9,153944,E16_500163,HHE16_500163,2.0,M,E16_500163010,0.0,17.0,,2.0,,3.0,2021-03-08,1,8,3,21,17.0,10.0,18
10,10,153945,E16_500163,HHE16_500163,2.0,M,E16_500163011,0.0,17.0,,2.0,,3.0,2021-03-08,1,8,3,21,17.0,4.0,18
11,11,153946,E16_500163,HHE16_500163,2.0,M,E16_500163012,0.0,17.0,,2.0,,3.0,2021-03-08,1,8,3,21,17.0,2.0,18
12,12,153947,E16_500163,HHE16_500163,2.0,M,E16_500163013,0.0,17.0,,2.0,,3.0,2021-03-08,1,8,3,21,17.0,0.0,18
13,13,153948,E16_500163,HHE16_500163,2.0,M,E16_500163014,18.0,64.0,,2.0,,3.0,2021-03-08,1,8,3,21,46.0,67.0,18
14,14,153949,E16_500163,HHE16_500163,2.0,M,E16_500163015,18.0,64.0,,2.0,,3.0,2021-03-08,1,8,3,21,46.0,35.0,18
15,15,153950,E16_500163,HHE16_500163,2.0,M,E16_500163016,18.0,64.0,,2.0,,3.0,2021-03-08,1,8,3,21,46.0,65.0,18
16,16,153951,E16_500163,HHE16_500163,2.0,M,E16_500163017,18.0,64.0,,2.0,,3.0,2021-03-08,1,8,3,21,46.0,45.0,18
17,17,153952,E16_500163,HHE16_500163,2.0,M,E16_500163018,18.0,64.0,,2.0,,3.0,2021-03-08,1,8,3,21,46.0,61.0,18
18,18,153956,E16_500212,HHE16_500212,58.0,F,E16_500212001,12.0,15.0,F,1.0,5.0,3.0,2021-03-08,1,8,3,21,3.0,14.0,3
19,19,153957,E16_500212,HHE16_500212,58.0,F,E16_500212002,12.0,15.0,M,2.0,5.0,3.0,2021-03-08,1,8,3,21,3.0,15.0,3
20,20,153958,E16_500212,HHE16_500212,58.0,F,E16_500212003,70.0,74.0,F,2.0,4.0,3.0,2021-03-08,1,8,3,21,4.0,70.0,3
21,21,153968,E16_500235,HHE16_500235,54.0,M,E16_500235001,55.0,64.0,M,2.0,5.0,2.0,2021-03-09,2,9,3,21,9.0,63.0,2
22,22,153969,E16_500235,HHE16_500235,54.0,M,E16_500235002,45.0,54.0,M,2.0,5.0,2.0,2021-03-09,2,9,3,21,9.0,52.0,2
23,23,153970,E16_500239,HHE16_500239,7.0,M,E16_500239001,35.0,39.0,F,1.0,5.0,3.0,2021-03-09,2,9,3,21,4.0,38.0,28
24,24,153971,E16_500239,HHE16_500239,7.0,M,E16_500239002,35.0,44.0,M,1.0,5.0,3.0,2021-03-09,2,9,3,21,9.0,40.0,28
25,25,153972,E16_500239,HHE16_500239,7.0,M,E16_500239003,55.0,64.0,M,2.0,3.0,3.0,2021-03-09,2,9,3,21,9.0,55.0,28
26,26,153973,E16_500239,HHE16_500239,7.0,M,E16_500239004,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,6.0,28
27,27,153974,E16_500239,HHE16_500239,7.0,M,E16_500239005,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,8.0,28
28,28,153975,E16_500239,HHE16_500239,7.0,M,E16_500239006,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,9.0,28
29,29,153976,E16_500239,HHE16_500239,7.0,M,E16_500239007,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,8.0,28
30,30,153977,E16_500239,HHE16_500239,7.0,M,E16_500239008,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,1.0,28
31,31,153978,E16_500239,HHE16_500239,7.0,M,E16_500239009,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,7.0,28
32,32,153979,E16_500239,HHE16_500239,7.0,M,E16_500239010,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,5.0,28
33,33,153980,E16_500239,HHE16_500239,7.0,M,E16_500239011,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,15.0,28
34,34,153981,E16_500239,HHE16_500239,7.0,M,E16_500239012,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,6.0,28
35,35,153982,E16_500239,HHE16_500239,7.0,M,E16_500239013,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,11.0,28
36,36,153983,E16_500239,HHE16_500239,7.0,M,E16_500239014,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,14.0,28
37,37,153984,E16_500239,HHE16_500239,7.0,M,E16_500239015,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,9.0,28
38,38,153985,E16_500239,HHE16_500239,7.0,M,E16_500239016,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,12.0,28
39,39,153986,E16_500239,HHE16_500239,7.0,M,E16_500239017,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,8.0,28
40,40,153987,E16_500239,HHE16_500239,7.0,M,E16_500239018,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,11.0,28
41,41,153988,E16_500239,HHE16_500239,7.0,M,E16_500239019,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,4.0,28
42,42,153989,E16_500239,HHE16_500239,7.0,M,E16_500239020,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,0.0,28
43,43,153990,E16_500239,HHE16_500239,7.0,M,E16_500239021,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,9.0,28
44,44,153991,E16_500239,HHE16_500239,7.0,M,E16_500239022,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,8.0,28
45,45,153992,E16_500239,HHE16_500239,7.0,M,E16_500239023,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,7.0,28
46,46,153993,E16_500239,HHE16_500239,7.0,M,E16_500239024,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,8.0,28
47,47,153994,E16_500239,HHE16_500239,7.0,M,E16_500239025,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,11.0,28
48,48,153995,E16_500239,HHE16_500239,7.0,M,E16_500239026,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,5.0,28
49,49,153996,E16_500239,HHE16_500239,7.0,M,E16_500239027,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,9.0,28
50,50,153997,E16_500239,HHE16_500239,7.0,M,E16_500239028,0.0,17.0,,2.0,,3.0,2021-03-09,2,9,3,21,17.0,6.0,28
51,51,154005,E16_500315,HHE16_500315,8.0,F,E16_500315001,25.0,29.0,F,1.0,5.0,3.0,2021-03-09,2,9,3,21,4.0,27.0,2
52,52,154006,E16_500315,HHE16_500315,8.0,F,E16_500315002,25.0,34.0,M,2.0,5.0,3.0,2021-03-09,2,9,3,21,9.0,28.0,2
53,53,154008,E16_500350,HHE16_500350,3.0,M,E16_500350001,35.0,39.0,F,1.0,5.0,3.0,2021-03-08,1,8,3,21,4.0,39.0,2
54,54,154009,E16_500350,HHE16_500350,3.0,M,E16_500350002,45.0,54.0,M,1.0,5.0,3.0,2021-03-08,1,8,3,21,9.0,48.0,2
55,55,154010,E16_500363,HHE16_500363,50.0,F,E16_500363001,45.0,54.0,F,1.0,4.0,3.0,2021-03-08,1,8,3,21,9.0,48.0,4
56,56,154011,E16_500363,HHE16_500363,50.0,F,E16_500363002,55.0,64.0,M,1.0,4.0,3.0,2021-03-08,1,8,3,21,9.0,58.0,4
57,57,154012,E16_500363,HHE16_500363,50.0,F,E16_500363003,55.0,64.0,M,1.0,3.0,3.0,2021-03-08,1,8,3,21,9.0,64.0,4
58,58,154013,E16_500363,HHE16_500363,50.0,F,E16_500363004,25.0,34.0,F,1.0,4.0,3.0,2021-03-08,1,8,3,21,9.0,26.0,4
59,59,154050,E16_500406,HHE16_500406,26.0,,,,,,,,4.0,2021-03-08,1,8,3,21,,,0
60,60,154061,E16_500502,HHE16_500502,35.0,F,E16_500502001,35.0,44.0,F,1.0,5.0,4.0,2021-03-10,3,10,3,21,9.0,38.0,3
61,61,154062,E16_500502,HHE16_500502,35.0,F,E16_500502002,1.0,4.0,F,1.0,5.0,4.0,2021-03-10,3,10,3,21,3.0,4.0,3
62,62,154063,E16_500502,HHE16_500502,35.0,F,E16_500502003,1.0,4.0,F,1.0,5.0,4.0,2021-03-10,3,10,3,21,3.0,1.0,3
63,63,154087,E16_500639,HHE16_500639,0.0,F,E16_500639001,35.0,39.0,M,1.0,5.0,3.0,2021-03-09,2,9,3,21,4.0,35.0,2
64,64,154088,E16_500639,HHE16_500639,0.0,F,E16_500639002,25.0,34.0,F,1.0,5.0,3.0,2021-03-09,2,9,3,21,9.0,33.0,2
65,65,154094,E16_500692,HHE16_500692,61.0,F,E16_500692001,55.0,64.0,M,1.0,5.0,2.0,2021-03-09,2,9,3,21,9.0,61.0,1
66,66,154160,E16_501062,HHE16_501062,3.0,M,E16_501062001,25.0,29.0,F,1.0,5.0,4.0,2021-03-08,1,8,3,21,4.0,25.0,3
67,67,154161,E16_501062,HHE16_501062,3.0,M,E16_501062002,25.0,34.0,M,1.0,5.0,4.0,2021-03-08,1,8,3,21,9.0,27.0,3
68,68,154162,E16_501062,HHE16_501062,3.0,M,E16_501062003,1.0,4.0,F,1.0,5.0,4.0,2021-03-08,1,8,3,21,3.0,1.0,3
69,69,154166,E16_501110,HHE16_501110,10.0,F,E16_501110001,40.0,44.0,F,1.0,5.0,3.0,2021-03-09,2,9,3,21,4.0,44.0,2
70,70,154167,E16_501110,HHE16_501110,10.0,F,E16_501110002,45.0,54.0,M,1.0,5.0,3.0,2021-03-09,2,9,3,21,9.0,47.0,2
71,71,154172,E16_501147,HHE16_501147,0.0,F,E16_501147001,30.0,34.0,F,1.0,5.0,4.0,2021-03-08,1,8,3,21,4.0,30.0,3
72,72,154173,E16_501147,HHE16_501147,0.0,F,E16_501147002,25.0,34.0,M,1.0,5.0,4.0,2021-03-08,1,8,3,21,9.0,27.0,3
73,73,154174,E16_501147,HHE16_501147,0.0,F,E16_501147003,1.0,4.0,F,1.0,5.0,4.0,2021-03-08,1,8,3,21,3.0,4.0,3
74,74,154175,E16_501153,HHE16_501153,43.0,F,E16_501153001,16.0,17.0,M,1.0,1.0,6.0,2021-03-08,1,8,3,21,1.0,17.0,5
75,75,154176,E16_501153,HHE16_501153,43.0,F,E16_501153002,12.0,15.0,M,1.0,1.0,6.0,2021-03-08,1,8,3,21,3.0,12.0,5
76,76,154177,E16_501153,HHE16_501153,43.0,F,E16_501153003,12.0,15.0,F,1.0,1.0,6.0,2021-03-08,1,8,3,21,3.0,15.0,5
77,77,154178,E16_501153,HHE16_501153,43.0,F,E16_501153004,5.0,11.0,F,1.0,1.0,6.0,2021-03-08,1,8,3,21,6.0,8.0,5
78,78,154179,E16_501153,HHE16_501153,43.0,F,E16_501153005,1.0,4.0,F,1.0,1.0,6.0,2021-03-08,1,8,3,21,3.0,2.0,5
79,79,154194,E16_501349,HHE16_501349,5.0,F,E16_501349001,50.0,54.0,F,1.0,5.0,4.0,2021-03-10,3,10,3,21,4.0,54.0,3
80,80,154195,E16_501349,HHE16_501349,5.0,F,E16_501349002,45.0,54.0,M,1.0,4.0,4.0,2021-03-10,3,10,3,21,9.0,52.0,3
81,81,154196,E16_501349,HHE16_501349,5.0,F,E16_501349003,12.0,15.0,M,2.0,2.0,4.0,2021-03-10,3,10,3,21,3.0,12.0,3
82,82,154199,E16_501394,HHE16_501394,6.0,M,E16_501394001,35.0,44.0,F,1.0,5.0,2.0,2021-03-08,1,8,3,21,9.0,40.0,1
83,83,154200,E16_501412,HHE16_501412,13.0,M,E16_501412001,40.0,44.0,M,1.0,5.0,4.0,2021-03-08,1,8,3,21,4.0,40.0,3
84,84,154201,E16_501412,HHE16_501412,13.0,M,E16_501412002,45.0,54.0,F,1.0,5.0,4.0,2021-03-08,1,8,3,21,9.0,51.0,3
85,85,154202,E16_501412,HHE16_501412,13.0,M,E16_501412003,5.0,11.0,F,1.0,5.0,4.0,2021-03-08,1,8,3,21,6.0,10.0,3
86,86,154211,E16_501528,HHE16_501528,95.0,M,E16_501528001,70.0,74.0,F,1.0,5.0,2.0,2021-03-08,1,8,3,21,4.0,72.0,2
87,87,154212,E16_501528,HHE16_501528,95.0,M,E16_501528002,,,M,2.0,3.0,2.0,2021-03-08,1,8,3,21,,2.0,2
88,88,154217,E16_501600,HHE16_501600,66.0,F,,,,,,,1.0,2021-03-09,2,9,3,21,,,0
89,89,154227,E16_501620,HHE16_501620,43.0,M,E16_501620001,35.0,44.0,F,1.0,5.0,3.0,2021-03-08,1,8,3,21,9.0,41.0,2
90,90,154228,E16_501620,HHE16_501620,43.0,M,E16_501620002,12.0,15.0,F,1.0,4.0,3.0,2021-03-08,1,8,3,21,3.0,12.0,2
91,91,154244,E16_501712,HHE16_501712,31.0,F,E16_501712001,35.0,44.0,F,2.0,4.0,2.0,2021-03-09,2,9,3,21,9.0,42.0,1
92,92,154254,E16_501847,HHE16_501847,110.0,M,E16_501847001,55.0,64.0,F,2.0,3.0,1.0,2021-03-10,3,10,3,21,9.0,59.0,1
93,93,154267,E16_501952,HHE16_501952,10.0,M,E16_501952001,40.0,44.0,F,1.0,5.0,5.0,2021-03-08,1,8,3,21,4.0,42.0,4
94,94,154268,E16_501952,HHE16_501952,10.0,M,E16_501952002,45.0,54.0,M,1.0,5.0,5.0,2021-03-08,1,8,3,21,9.0,52.0,4
95,95,154269,E16_501952,HHE16_501952,10.0,M,E16_501952003,16.0,17.0,F,1.0,5.0,5.0,2021-03-08,1,8,3,21,1.0,17.0,4
96,96,154270,E16_501952,HHE16_501952,10.0,M,E16_501952004,12.0,15.0,M,1.0,5.0,5.0,2021-03-08,1,8,3,21,3.0,15.0,4
97,97,154317,E16_502189,HHE16_502189,63.0,M,E16_502189001,70.0,74.0,F,2.0,5.0,3.0,2021-03-08,1,8,3,21,4.0,71.0,1
98,98,154372,E16_502238,HHE16_502238,36.0,F,E16_502238001,35.0,44.0,other,2.0,2.0,2.0,2021-03-09,2,9,3,21,9.0,42.0,1
99,99,154375,E16_502252,HHE16_502252,46.0,M,E16_502252001,70.0,74.0,M,2.0,5.0,1.0,2021-03-09,2,9,3,21,4.0,72.0,3
100,100,154376,E16_502252,HHE16_502252,46.0,M,E16_502252002,70.0,74.0,F,2.0,5.0,1.0,2021-03-09,2,9,3,21,4.0,72.0,3
101,101,154377,E16_502252,HHE16_502252,46.0,M,E16_502252003,35.0,44.0,M,2.0,5.0,1.0,2021-03-09,2,9,3,21,9.0,41.0,3
102,102,154378,E16_502259,HHE16_502259,1.0,F,E16_502259001,25.0,29.0,M,2.0,5.0,6.0,2021-03-09,2,9,3,21,4.0,29.0,9
103,103,154379,E16_502259,HHE16_502259,1.0,F,E16_502259002,25.0,34.0,M,2.0,5.0,6.0,2021-03-09,2,9,3,21,9.0,28.0,9
104,104,154380,E16_502259,HHE16_502259,1.0,F,E16_502259003,20.0,24.0,F,2.0,5.0,6.0,2021-03-09,2,9,3,21,4.0,23.0,9
105,105,154381,E16_502259,HHE16_502259,1.0,F,E16_502259004,12.0,15.0,F,2.0,5.0,6.0,2021-03-09,2,9,3,21,3.0,13.0,9
106,106,154382,E16_502259,HHE16_502259,1.0,F,E16_502259005,1.0,4.0,F,2.0,5.0,6.0,2021-03-09,2,9,3,21,3.0,2.0,9
107,107,154383,E16_502259,HHE16_502259,1.0,F,E16_502259006,10.0,14.0,F,2.0,5.0,6.0,2021-03-09,2,9,3,21,4.0,11.0,9
108,108,154384,E16_502259,HHE16_502259,1.0,F,E16_502259007,10.0,14.0,,2.0,5.0,6.0,2021-03-09,2,9,3,21,4.0,12.0,9
109,109,154385,E16_502259,HHE16_502259,1.0,F,E16_502259008,,,,2.0,5.0,6.0,2021-03-09,2,9,3,21,,68.0,9
110,110,154386,E16_502259,HHE16_502259,1.0,F,E16_502259009,,,,2.0,5.0,6.0,2021-03-09,2,9,3,21,,14.0,9
111,111,154399,E16_502326,HHE16_502326,1.0,F,E16_502326001,30.0,34.0,F,1.0,4.0,4.0,2021-03-09,2,9,3,21,4.0,31.0,3
112,112,154400,E16_502326,HHE16_502326,1.0,F,E16_502326002,25.0,34.0,M,1.0,4.0,4.0,2021-03-09,2,9,3,21,9.0,30.0,3
113,113,154401,E16_502326,HHE16_502326,1.0,F,E16_502326003,5.0,11.0,F,1.0,4.0,4.0,2021-03-09,2,9,3,21,6.0,10.0,3
114,114,154412,E16_502411,HHE16_502411,64.0,F,,,,,,,1.0,2021-03-08,1,8,3,21,,,0
115,115,154485,E16_502528,HHE16_502528,18.0,F,,,,,,,4.0,2021-03-09,2,9,3,21,,,0
116,116,154506,E16_502721,HHE16_502721,63.0,M,E16_502721001,45.0,54.0,F,1.0,5.0,2.0,2021-03-08,1,8,3,21,9.0,46.0,1
117,117,154512,E16_502791,HHE16_502791,36.0,M,E16_502791001,45.0,54.0,F,1.0,5.0,3.0,2021-03-09,2,9,3,21,9.0,51.0,2
118,118,154513,E16_502791,HHE16_502791,36.0,M,E16_502791002,20.0,24.0,M,2.0,5.0,3.0,2021-03-09,2,9,3,21,4.0,20.0,2
119,119,154514,E16_502825,HHE16_502825,19.0,F,E16_502825001,20.0,24.0,F,2.0,4.0,2.0,2021-03-08,1,8,3,21,4.0,23.0,1
120,120,154520,E16_502902,HHE16_502902,23.0,F,E16_502902001,55.0,64.0,F,2.0,2.0,2.0,2021-03-08,1,8,3,21,9.0,57.0,8
121,121,154521,E16_502902,HHE16_502902,23.0,F,E16_502902002,18.0,64.0,,2.0,,2.0,2021-03-08,1,8,3,21,46.0,60.0,8
122,122,154522,E16_502902,HHE16_502902,23.0,F,E16_502902003,18.0,64.0,,2.0,,2.0,2021-03-08,1,8,3,21,46.0,51.0,8
123,123,154523,E16_502902,HHE16_502902,23.0,F,E16_502902004,18.0,64.0,,2.0,,2.0,2021-03-08,1,8,3,21,46.0,65.0,8
124,124,154524,E16_502902,HHE16_502902,23.0,F,E16_502902005,18.0,64.0,,2.0,,2.0,2021-03-08,1,8,3,21,46.0,29.0,8
125,125,154525,E16_502902,HHE16_502902,23.0,F,E16_502902006,18.0,64.0,,2.0,,2.0,2021-03-08,1,8,3,21,46.0,68.0,8
126,126,154526,E16_502902,HHE16_502902,23.0,F,E16_502902007,65.0,100.0,,2.0,,2.0,2021-03-08,1,8,3,21,35.0,65.0,8
127,127,154527,E16_502902,HHE16_502902,23.0,F,E16_502902008,65.0,100.0,,2.0,,2.0,2021-03-08,1,8,3,21,35.0,69.0,8
128,128,154532,E16_502956,HHE16_502956,63.0,M,E16_502956001,65.0,69.0,F,1.0,5.0,2.0,2021-03-08,1,8,3,21,4.0,65.0,4
129,129,154533,E16_502956,HHE16_502956,63.0,M,E16_502956002,55.0,64.0,F,2.0,1.0,2.0,2021-03-08,1,8,3,21,9.0,61.0,4
130,130,154534,E16_502956,HHE16_502956,63.0,M,E16_502956003,55.0,64.0,M,2.0,1.0,2.0,2021-03-08,1,8,3,21,9.0,62.0,4
131,131,154535,E16_502956,HHE16_502956,63.0,M,E16_502956004,55.0,64.0,M,2.0,1.0,2.0,2021-03-08,1,8,3,21,9.0,64.0,4
132,132,154552,E16_503128,HHE16_503128,33.0,F,E16_503128001,35.0,44.0,M,1.0,5.0,3.0,2021-03-08,1,8,3,21,9.0,37.0,2
133,133,154553,E16_503128,HHE16_503128,33.0,F,E16_503128002,1.0,4.0,F,1.0,5.0,3.0,2021-03-08,1,8,3,21,3.0,2.0,2
134,134,154572,E16_503199,HHE16_503199,32.0,,E16_503199001,55.0,64.0,M,1.0,5.0,3.0,2021-03-08,1,8,3,21,9.0,62.0,2
135,135,154573,E16_503199,HHE16_503199,32.0,,E16_503199002,55.0,64.0,F,1.0,5.0,3.0,2021-03-08,1,8,3,21,9.0,57.0,2
136,136,154589,E16_503299,HHE16_503299,51.0,F,E16_503299001,55.0,64.0,F,2.0,5.0,1.0,2021-03-09,2,9,3,21,9.0,64.0,5
137,137,154590,E16_503299,HHE16_503299,51.0,F,E16_503299002,20.0,24.0,M,2.0,5.0,1.0,2021-03-09,2,9,3,21,4.0,22.0,5
138,138,154591,E16_503299,HHE16_503299,51.0,F,E16_503299003,45.0,54.0,F,2.0,3.0,1.0,2021-03-09,2,9,3,21,9.0,53.0,5
139,139,154592,E16_503299,HHE16_503299,51.0,F,E16_503299004,35.0,44.0,F,2.0,2.0,1.0,2021-03-09,2,9,3,21,9.0,37.0,5
140,140,154593,E16_503299,HHE16_503299,51.0,F,E16_503299005,55.0,64.0,F,2.0,2.0,1.0,2021-03-09,2,9,3,21,9.0,62.0,5
141,141,154600,E16_503343,HHE16_503343,68.0,M,,,,,,,1.0,2021-03-08,1,8,3,21,,,0
142,142,154603,E16_503369,HHE16_503369,64.0,M,,,,,,,1.0,2021-03-08,1,8,3,21,,,0
143,143,154608,E16_503445,HHE16_503445,31.0,F,E16_503445001,45.0,54.0,F,1.0,5.0,2.0,2021-03-09,2,9,3,21,9.0,47.0,1
144,144,154609,E16_503468,HHE16_503468,85.0,F,E16_503468001,70.0,74.0,M,1.0,5.0,2.0,2021-03-09,2,9,3,21,4.0,74.0,1
145,145,154618,E16_503591,HHE16_503591,61.0,M,E16_503591001,55.0,64.0,F,1.0,5.0,7.0,2021-03-09,2,9,3,21,9.0,56.0,6
146,146,154619,E16_503591,HHE16_503591,61.0,M,E16_503591002,25.0,34.0,F,2.0,4.0,7.0,2021-03-09,2,9,3,21,9.0,33.0,6
147,147,154620,E16_503591,HHE16_503591,61.0,M,E16_503591003,25.0,34.0,F,2.0,3.0,7.0,2021-03-09,2,9,3,21,9.0,32.0,6
148,148,154621,E16_503591,HHE16_503591,61.0,M,E16_503591004,18.0,19.0,M,2.0,2.0,7.0,2021-03-09,2,9,3,21,1.0,18.0,6
149,149,154622,E16_503591,HHE16_503591,61.0,M,E16_503591005,12.0,15.0,M,2.0,3.0,7.0,2021-03-09,2,9,3,21,3.0,12.0,6
150,150,154623,E16_503591,HHE16_503591,61.0,M,E16_503591006,1.0,4.0,F,2.0,3.0,7.0,2021-03-09,2,9,3,21,3.0,1.0,6
151,151,154629,E16_503732,HHE16_503732,96.0,M,E16_503732001,70.0,74.0,F,1.0,5.0,2.0,2021-03-08,1,8,3,21,4.0,73.0,2
152,152,154630,E16_503732,HHE16_503732,96.0,M,E16_503732002,45.0,54.0,M,2.0,1.0,2.0,2021-03-08,1,8,3,21,9.0,48.0,2
153,153,154633,E16_503783,HHE16_503783,67.0,F,E16_503783001,55.0,64.0,M,1.0,5.0,3.0,2021-03-08,1,8,3,21,9.0,58.0,3
154,154,154634,E16_503783,HHE16_503783,67.0,F,E16_503783002,35.0,44.0,F,1.0,4.0,3.0,2021-03-08,1,8,3,21,9.0,44.0,3
155,155,154635,E16_503783,HHE16_503783,67.0,F,E16_503783003,25.0,34.0,F,2.0,1.0,3.0,2021-03-08,1,8,3,21,9.0,26.0,3
156,156,154636,E16_503789,HHE16_503789,64.0,F,,,,,,,2.0,2021-03-08,1,8,3,21,,,0
157,157,154641,E16_503812,HHE16_503812,86.0,M,E16_503812001,55.0,64.0,F,2.0,1.0,1.0,2021-03-08,1,8,3,21,9.0,56.0,1
158,158,154652,E16_503935,HHE16_503935,67.0,M,E16_503935001,65.0,69.0,F,1.0,5.0,2.0,2021-03-08,1,8,3,21,4.0,69.0,1
159,159,154655,E16_503969,HHE16_503969,117.0,M,,,,,,,1.0,2021-03-09,2,9,3,21,,,0
160,160,154661,E16_503984,HHE16_503984,93.0,M,E16_503984001,80.0,84.0,F,1.0,5.0,2.0,2021-03-09,2,9,3,21,4.0,80.0,1
161,161,154704,E16_504173,HHE16_504173,103.0,F,E16_504173001,65.0,69.0,M,1.0,5.0,3.0,2021-03-10,3,10,3,21,4.0,68.0,2
162,162,154705,E16_504173,HHE16_504173,103.0,F,E16_504173002,18.0,19.0,M,1.0,5.0,3.0,2021-03-10,3,10,3,21,1.0,18.0,2
163,163,154706,E16_504180,HHE16_504180,35.0,F,E16_504180001,45.0,54.0,M,1.0,5.0,2.0,2021-03-09,2,9,3,21,9.0,51.0,2
164,164,154707,E16_504180,HHE16_504180,35.0,F,E16_504180002,35.0,44.0,F,2.0,1.0,2.0,2021-03-09,2,9,3,21,9.0,43.0,2
165,165,154742,E16_504244,HHE16_504244,13.0,F,E16_504244001,40.0,44.0,F,1.0,4.0,4.0,2021-03-08,1,8,3,21,4.0,40.0,3
166,166,154743,E16_504244,HHE16_504244,13.0,F,E16_504244002,,,,2.0,3.0,4.0,2021-03-08,1,8,3,21,,6.0,3
167,167,154744,E16_504244,HHE16_504244,13.0,F,E16_504244003,12.0,15.0,M,2.0,3.0,4.0,2021-03-08,1,8,3,21,3.0,14.0,3
168,168,154749,E16_504270,HHE16_504270,15.0,F,E16_504270001,40.0,44.0,F,2.0,1.0,4.0,2021-03-08,1,8,3,21,4.0,42.0,3
169,169,154750,E16_504270,HHE16_504270,15.0,F,E16_504270002,12.0,15.0,M,2.0,1.0,4.0,2021-03-08,1,8,3,21,3.0,15.0,3
170,170,154751,E16_504270,HHE16_504270,15.0,F,E16_504270003,5.0,11.0,M,2.0,1.0,4.0,2021-03-08,1,8,3,21,6.0,10.0,3
171,171,154753,E16_504281,HHE16_504281,34.0,F,E16_504281001,35.0,44.0,M,1.0,5.0,3.0,2021-03-08,1,8,3,21,9.0,36.0,4
172,172,154754,E16_504281,HHE16_504281,34.0,F,E16_504281002,5.0,11.0,F,1.0,5.0,3.0,2021-03-08,1,8,3,21,6.0,9.0,4
173,173,154755,E16_504281,HHE16_504281,34.0,F,E16_504281003,5.0,9.0,F,2.0,3.0,3.0,2021-03-08,1,8,3,21,4.0,6.0,4
174,174,154756,E16_504281,HHE16_504281,34.0,F,E16_504281004,25.0,34.0,F,2.0,4.0,3.0,2021-03-08,1,8,3,21,9.0,26.0,4
175,175,154757,E16_504289,HHE16_504289,5.0,M,E16_504289001,35.0,39.0,F,1.0,5.0,4.0,2021-03-08,1,8,3,21,4.0,39.0,3
