,part_id,duration_multi,frequency_multi
47337,F1_600935,1.0,3.0
47338,F1_600936,1.0,2.0
47339,F1_600936,1.0,2.0
47340,F1_600936,1.0,2.0
47341,F1_600936,1.0,2.0
47342,F1_600936,5.0,1.0
47343,F1_600936,4.0,2.0
47344,F1_600936,3.0,2.0
47345,F1_600936,4.0,2.0
47346,F1_600936,2.0,2.0
47347,F1_600936,2.0,2.0
47348,F1_600936,,
47349,F1_600936,,
47350,F1_600936,,
47351,F1_600936,,
47352,F1_600936,,
47353,F1_600936,,
47354,F1_600936,,
47355,F1_600936,,
47356,F1_600936,,
47357,F1_600936,,
47358,F1_600936,,
47359,F1_600936,,
47360,F1_600936,,
47361,F1_600936,,
47362,F1_600936,,
47363,F1_600936,,
47364,F1_600936,,
47365,F1_600936,,
47366,F1_600936,,
47367,F1_600936,,
47368,F1_600936,,
47369,F1_600936,,
47370,F1_600936,,
47371,F1_600936,,
47372,F1_600936,,
47373,F1_600936,,
47374,F1_600936,,
47375,F1_600936,,
47376,F1_600936,,
47377,F1_600936,,
47378,F1_600936,,
47379,F1_600936,,
47380,F1_600936,,
47381,F1_600936,,
47382,F1_600936,,
47383,F1_600936,,
47384,F1_600936,,
47385,F1_600936,,
47386,F1_600936,,
47387,F1_600936,,
47388,F1_600936,,
47389,F1_600936,,
47390,F1_600936,,
47391,F1_600936,,
47392,F1_600936,,
47393,F1_600936,,
47394,F1_600936,,
47395,F1_600936,,
47396,F1_600936,,
47397,F1_600936,,
47398,F1_600936,,
47399,F1_600936,,
47400,F1_600936,,
47401,F1_600936,,
47402,F1_600936,,
47403,F1_600936,,
47404,F1_600936,,
47405,F1_600936,,
47406,F1_600936,,
47407,F1_600936,,
47408,F1_600936,,
47409,F1_600936,,
47410,F1_600936,,
47411,F1_600936,,
47412,F1_600936,,
47413,F1_600936,,
47414,F1_600936,,
47415,F1_600936,,
47416,F1_600936,,
47417,F1_600936,,
47418,F1_600936,,
47419,F1_600936,,
47420,F1_600936,,
47421,F1_600936,,
47422,F1_600936,,
47423,F1_600936,,
47424,F1_600936,,
47425,F1_600936,,
47426,F1_600936,,
47427,F1_600936,,
47428,F1_600936,,
47429,F1_600936,,
47430,F1_600936,,
47431,F1_600936,,
47432,F1_600936,,
47433,F1_600936,,
47434,F1_600936,,
47435,F1_600936,,
47436,F1_600936,,
47437,F1_600936,,
47438,F1_600936,,
47439,F1_600936,,
47440,F1_600936,,
47441,F1_600936,,
47442,F1_600936,,
47443,F1_600936,,
47444,F1_600936,,
47445,F1_600936,,
47446,F1_600936,,
47447,F1_600936,,
47448,F1_600936,,
47449,F1_600936,,
47450,F1_600936,,
47451,F1_600936,,
47452,F1_600936,,
47453,F1_600936,,
47454,F1_600936,,
47455,F1_600936,,
47456,F1_600936,,
47457,F1_600936,,
47458,F1_600936,,
47459,F1_600936,,
47460,F1_600936,,
47461,F1_600936,,
47462,F1_600936,,
47463,F1_600936,,
47464,F1_600936,,
47465,F1_600936,,
47466,F1_600936,,
47467,F1_600936,,
47468,F1_600936,,
47469,F1_600936,,
47470,F1_600936,,
47471,F1_600936,,
47472,F1_600936,,
47473,F1_600936,,
47474,F1_600936,,
47475,F1_600936,,
47476,F1_600937,5.0,1.0
47477,F1_600937,4.0,5.0
47478,F1_600937,4.0,1.0
47479,F1_600937,2.0,5.0
47480,F1_600938,5.0,1.0
47481,F1_600938,5.0,1.0
47482,F1_600938,1.0,5.0
47483,F1_600939,1.0,1.0
47484,F1_600939,2.0,1.0
47485,F1_600939,2.0,1.0
47486,F1_600939,5.0,1.0
47487,F1_600939,2.0,1.0
47488,F1_600940,4.0,1.0
47489,F1_600940,4.0,1.0
47490,F1_600940,4.0,1.0
47491,F1_600940,4.0,1.0
47492,F1_600940,5.0,1.0
47493,F1_600941,5.0,1.0
47494,F1_600941,5.0,1.0
47495,F1_600941,3.0,1.0
47496,F1_600943,5.0,1.0
47497,F1_600943,5.0,1.0
47498,F1_600943,1.0,5.0
47499,F1_600943,1.0,5.0
47500,F1_600943,1.0,2.0
47501,F1_600944,5.0,1.0
47502,F1_600944,3.0,1.0
47503,F1_600944,1.0,2.0
47504,F1_600945,5.0,1.0
47505,F1_600946,4.0,3.0
47506,F1_600947,2.0,3.0
47507,F1_600947,5.0,4.0
47508,F1_600947,,
47509,F1_600947,,
47510,F1_600947,,
47511,F1_600947,,
47512,F1_600947,,
47513,F1_600947,,
47514,F1_600947,,
47515,F1_600947,,
47516,F1_600947,,
47517,F1_600947,,
47518,F1_600947,,
47519,F1_600947,,
47520,F1_600947,,
47521,F1_600947,,
47522,F1_600947,,
47523,F1_600947,,
47524,F1_600947,,
47525,F1_600947,,
47526,F1_600947,,
47527,F1_600947,,
47528,F1_600947,,
47529,F1_600948,3.0,1.0
47530,F1_600948,4.0,1.0
47531,F1_600948,3.0,2.0
47532,F1_600948,3.0,1.0
47533,F1_600949,1.0,2.0
47534,F1_600950,5.0,1.0
47535,F1_600950,5.0,1.0
47536,F1_600950,5.0,1.0
47537,F1_600950,5.0,1.0
47538,F1_600950,5.0,2.0
47539,F1_600950,5.0,1.0
47540,F1_600950,4.0,2.0
47541,F1_600950,4.0,2.0
47542,F1_600952,5.0,1.0
47543,F1_600954,5.0,1.0
47544,F1_600954,3.0,1.0
47545,F1_600955,5.0,1.0
47546,F1_600955,,
47547,F1_600955,,
47548,F1_600955,,
47549,F1_600955,,
47550,F1_600956,5.0,1.0
47551,F1_600956,5.0,1.0
47552,F1_600956,5.0,1.0
47553,F1_600956,5.0,1.0
47554,F1_600956,5.0,1.0
47555,F1_600957,3.0,1.0
47556,F1_600957,3.0,1.0
47557,F1_600957,4.0,1.0
47558,F1_600958,5.0,1.0
47559,F1_600958,5.0,1.0
47560,F1_600958,5.0,1.0
47561,F1_600959,3.0,5.0
47562,F1_600959,2.0,4.0
47563,F1_600959,1.0,5.0
47564,F1_600959,1.0,5.0
47565,F1_600959,4.0,4.0
47566,F1_600959,2.0,5.0
47567,F1_600959,1.0,5.0
47568,F1_600959,4.0,4.0
47569,F1_600960,5.0,1.0
47570,F1_600960,3.0,3.0
47571,F1_600960,3.0,4.0
47572,F1_600960,1.0,4.0
47573,F1_600961,4.0,1.0
47574,F1_600962,5.0,1.0
47575,F1_600962,5.0,1.0
47576,F1_600962,4.0,1.0
47577,F1_600962,5.0,1.0
47578,F1_600962,4.0,1.0
47579,F1_600962,4.0,1.0
47580,F1_600962,5.0,1.0
47581,F1_600962,4.0,1.0
47582,F1_600963,5.0,
47583,F1_600963,5.0,
47584,F1_600963,5.0,
47585,F1_600964,5.0,1.0
47586,F1_600964,5.0,1.0
47587,F1_600964,5.0,1.0
47588,F1_600964,1.0,5.0
47589,F1_600964,1.0,5.0
47590,F1_600964,1.0,5.0
47591,F1_600964,1.0,5.0
47592,F1_600964,1.0,5.0
47593,F1_600964,3.0,5.0
47594,F1_600964,2.0,5.0
47595,F1_600964,1.0,5.0
47596,F1_600966,3.0,1.0
47597,F1_600966,3.0,1.0
47598,F1_600968,5.0,1.0
47599,F1_600969,5.0,1.0
47600,F1_600969,5.0,1.0
47601,F1_600969,5.0,1.0
47602,F1_600969,4.0,2.0
47603,F1_600969,4.0,3.0
47604,F1_600969,4.0,1.0
47605,F1_600970,5.0,1.0
47606,F1_600970,5.0,1.0
47607,F1_600970,4.0,1.0
47608,F1_600970,5.0,2.0
47609,F1_600970,5.0,2.0
47610,F1_600970,5.0,2.0
47611,F1_600970,5.0,2.0
47612,F1_600970,5.0,2.0
47613,F1_600970,5.0,2.0
47614,F1_600970,5.0,2.0
47615,F1_600973,5.0,1.0
47616,F1_600974,3.0,1.0
47617,F1_600974,5.0,1.0
47618,F1_600975,4.0,4.0
47619,F1_600976,5.0,1.0
47620,F1_600976,5.0,1.0
47621,F1_600976,5.0,1.0
47622,F1_600976,4.0,4.0
47623,F1_600977,5.0,1.0
47624,F1_600977,5.0,4.0
47625,F1_600977,3.0,3.0
47626,F1_600978,1.0,2.0
47627,F1_600979,4.0,1.0
47628,F1_600979,4.0,1.0
47629,F1_600979,5.0,1.0
47630,F1_600980,4.0,1.0
47631,F1_600980,4.0,1.0
47632,F1_600980,5.0,1.0
47633,F1_600980,5.0,2.0
47634,F1_600980,5.0,2.0
47635,F1_600980,5.0,2.0
47636,F1_600981,5.0,1.0
47637,F1_600981,5.0,3.0
47638,F1_600982,5.0,1.0
47639,F1_600983,5.0,1.0
47640,F1_600983,4.0,1.0
47641,F1_600983,3.0,1.0
47642,F1_600983,,
47643,F1_600983,,
47644,F1_600983,,
47645,F1_600983,,
47646,F1_600983,,
47647,F1_600983,,
47648,F1_600983,,
47649,F1_600983,,
47650,F1_600983,,
47651,F1_600983,,
47652,F1_600983,,
47653,F1_600983,,
47654,F1_600983,,
47655,F1_600983,,
47656,F1_600983,,
47657,F1_600983,,
47658,F1_600983,,
47659,F1_600983,,
47660,F1_600983,,
47661,F1_600983,,
47662,F1_600985,5.0,1.0
47663,F1_600985,5.0,1.0
47664,F1_600987,5.0,1.0
47665,F1_600987,5.0,1.0
47666,F1_600987,5.0,1.0
47667,F1_600987,5.0,1.0
47668,F1_600988,5.0,1.0
47669,F1_600988,3.0,1.0
47670,F1_600988,3.0,2.0
47671,F1_600988,3.0,2.0
47672,F1_600989,4.0,1.0
47673,F1_600989,2.0,1.0
47674,F1_600989,2.0,1.0
47675,F1_600990,5.0,1.0
47676,F1_600990,1.0,5.0
47677,F1_600990,1.0,5.0
47678,F1_600990,1.0,5.0
47679,F1_600991,5.0,1.0
47680,F1_600992,2.0,1.0
47681,F1_600992,2.0,1.0
47682,F1_600992,2.0,1.0
47683,F1_600993,5.0,1.0
47684,F1_600993,2.0,2.0
47685,F1_600994,5.0,1.0
47686,F1_600994,5.0,1.0
47687,F1_600995,5.0,1.0
47688,F1_600996,5.0,1.0
47689,F1_600996,4.0,2.0
47690,F1_600996,2.0,2.0
47691,F1_600996,3.0,2.0
47692,F1_600997,4.0,1.0
47693,F1_600997,4.0,1.0
47694,F1_600997,4.0,1.0
47695,F1_600997,5.0,2.0
47696,F1_600997,5.0,2.0
47697,F1_600997,5.0,3.0
47698,F1_600998,5.0,1.0
47699,F1_600998,3.0,2.0
47700,F1_600999,5.0,1.0
47701,F1_600999,1.0,2.0
47702,F1_601000,4.0,1.0
47703,F1_601000,4.0,3.0
47704,F1_601000,4.0,1.0
47705,F1_601000,2.0,3.0
47706,F1_601000,4.0,1.0
47707,F1_601001,4.0,2.0
47708,F1_601001,4.0,1.0
47709,F1_601001,2.0,2.0
47710,F1_601001,4.0,2.0
47711,F1_601002,5.0,1.0
47712,F1_601003,5.0,4.0
47713,F1_601005,4.0,1.0
47714,F1_601006,5.0,1.0
47715,F1_601006,5.0,1.0
47716,F1_601006,5.0,1.0
47717,F1_601007,4.0,1.0
47718,F1_601007,4.0,2.0
47719,F1_601007,4.0,2.0
47720,F1_601007,4.0,2.0
47721,F1_601007,4.0,2.0
47722,F1_601008,4.0,1.0
47723,F1_601008,3.0,1.0
47724,F1_601008,4.0,1.0
47725,F1_601008,4.0,2.0
47726,F1_601009,4.0,1.0
47727,F1_601009,4.0,1.0
47728,F1_601009,5.0,1.0
47729,F1_601010,5.0,1.0
47730,F1_601010,5.0,1.0
47731,F1_601011,5.0,1.0
47732,F1_601011,1.0,3.0
47733,F1_601011,3.0,1.0
47734,F1_601012,3.0,1.0
47735,F1_601012,2.0,1.0
47736,F1_601013,3.0,3.0
47737,F1_601014,5.0,1.0
47738,F1_601014,3.0,4.0
47739,F1_601014,3.0,3.0
47740,F1_601015,1.0,1.0
47741,F1_601015,1.0,1.0
47742,F1_601015,1.0,1.0
47743,F1_601015,1.0,1.0
47744,F1_601015,1.0,4.0
47745,F1_601016,4.0,1.0
47746,F1_601016,4.0,1.0
47747,F1_601016,4.0,1.0
47748,F1_601016,4.0,1.0
47749,F1_601016,2.0,3.0
47750,F1_601016,3.0,4.0
47751,F1_601016,2.0,5.0
47752,F1_601016,4.0,3.0
47753,F1_601016,4.0,3.0
47754,F1_601016,4.0,3.0
47755,F1_601016,4.0,3.0
47756,F1_601017,4.0,1.0
47757,F1_601017,4.0,1.0
47758,F1_601019,5.0,1.0
47759,F1_601020,3.0,1.0
47760,F1_601020,3.0,1.0
47761,F1_601020,3.0,1.0
47762,F1_601020,4.0,2.0
47763,F1_601020,3.0,2.0
47764,F1_601020,3.0,2.0
47765,F1_601021,5.0,1.0
47766,F1_601021,5.0,1.0
47767,F1_601021,4.0,2.0
47768,F1_601022,5.0,1.0
47769,F1_601022,5.0,1.0
47770,F1_601022,1.0,3.0
47771,F1_601022,1.0,3.0
47772,F1_601022,1.0,5.0
47773,F1_601022,1.0,2.0
47774,F1_601022,1.0,2.0
47775,F1_601024,5.0,1.0
47776,F1_601024,5.0,1.0
47777,F1_601024,4.0,2.0
47778,F1_601024,2.0,2.0
47779,F1_601024,2.0,5.0
47780,F1_601024,1.0,5.0
47781,F1_601024,2.0,5.0
47782,F1_601024,2.0,3.0
47783,F1_601024,1.0,5.0
47784,F1_601024,,
47785,F1_601024,,
47786,F1_601024,,
47787,F1_601024,,
47788,F1_601024,,
47789,F1_601024,,
47790,F1_601024,,
47791,F1_601024,,
47792,F1_601024,,
47793,F1_601024,,
47794,F1_601024,,
47795,F1_601024,,
47796,F1_601024,,
47797,F1_601024,,
47798,F1_601024,,
47799,F1_601024,,
47800,F1_601024,,
47801,F1_601024,,
47802,F1_601024,,
47803,F1_601024,,
47804,F1_601024,,
47805,F1_601024,,
47806,F1_601024,,
47807,F1_601024,,
47808,F1_601024,,
47809,F1_601024,,
47810,F1_601024,,
47811,F1_601024,,
47812,F1_601024,,
47813,F1_601024,,
47814,F1_601024,,
47815,F1_601024,,
47816,F1_601024,,
47817,F1_601024,,
47818,F1_601024,,
47819,F1_601024,,
47820,F1_601024,,
47821,F1_601024,,
47822,F1_601024,,
47823,F1_601024,,
47824,F1_601024,,
47825,F1_601024,,
47826,F1_601024,,
47827,F1_601024,,
47828,F1_601024,,
47829,F1_601024,,
47830,F1_601024,,
47831,F1_601024,,
47832,F1_601024,,
47833,F1_601024,,
47834,F1_601024,,
47835,F1_601024,,
47836,F1_601024,,
47837,F1_601024,,
47838,F1_601024,,
47839,F1_601024,,
47840,F1_601024,,
47841,F1_601024,,
47842,F1_601024,,
47843,F1_601024,,
47844,F1_601024,,
47845,F1_601024,,
47846,F1_601024,,
47847,F1_601024,,
47848,F1_601024,,
47849,F1_601024,,
47850,F1_601024,,
47851,F1_601024,,
47852,F1_601024,,
47853,F1_601024,,
47854,F1_601024,,
47855,F1_601024,,
47856,F1_601024,,
47857,F1_601024,,
47858,F1_601024,,
47859,F1_601024,,
47860,F1_601024,,
47861,F1_601024,,
47862,F1_601024,,
47863,F1_601024,,
47864,F1_601024,,
47865,F1_601024,,
47866,F1_601024,,
47867,F1_601024,,
47868,F1_601024,,
47869,F1_601024,,
47870,F1_601024,,
47871,F1_601024,,
47872,F1_601024,,
47873,F1_601024,,
47874,F1_601024,,
47875,F1_601024,,
47876,F1_601024,,
47877,F1_601024,,
47878,F1_601024,,
47879,F1_601024,,
47880,F1_601024,,
47881,F1_601024,,
47882,F1_601024,,
47883,F1_601024,,
47884,F1_601024,,
47885,F1_601024,,
47886,F1_601024,,
47887,F1_601024,,
47888,F1_601024,,
47889,F1_601024,,
47890,F1_601024,,
47891,F1_601024,,
47892,F1_601024,,
47893,F1_601024,,
47894,F1_601024,,
47895,F1_601024,,
47896,F1_601024,,
47897,F1_601024,,
47898,F1_601024,,
47899,F1_601024,,
47900,F1_601024,,
47901,F1_601024,,
47902,F1_601024,,
47903,F1_601024,,
47904,F1_601024,,
47905,F1_601024,,
47906,F1_601024,,
47907,F1_601024,,
47908,F1_601024,,
47909,F1_601024,,
47910,F1_601024,,
47911,F1_601024,,
47912,F1_601024,,
47913,F1_601024,,
47914,F1_601024,,
47915,F1_601024,,
47916,F1_601024,,
47917,F1_601024,,
47918,F1_601024,,
47919,F1_601024,,
47920,F1_601024,,
47921,F1_601024,,
47922,F1_601024,,
47923,F1_601024,,
47924,F1_601024,,
47925,F1_601024,,
47926,F1_601024,,
47927,F1_601024,,
47928,F1_601024,,
47929,F1_601024,,
47930,F1_601024,,
47931,F1_601024,,
47932,F1_601024,,
47933,F1_601024,,
47934,F1_601024,,
47935,F1_601024,,
47936,F1_601024,,
47937,F1_601024,,
47938,F1_601024,,
47939,F1_601024,,
47940,F1_601024,,
47941,F1_601024,,
47942,F1_601024,,
47943,F1_601024,,
47944,F1_601024,,
47945,F1_601024,,
47946,F1_601024,,
47947,F1_601024,,
47948,F1_601024,,
47949,F1_601024,,
47950,F1_601024,,
47951,F1_601024,,
47952,F1_601024,,
47953,F1_601024,,
47954,F1_601024,,
47955,F1_601024,,
47956,F1_601024,,
47957,F1_601024,,
47958,F1_601024,,
47959,F1_601024,,
47960,F1_601024,,
47961,F1_601024,,
47962,F1_601024,,
47963,F1_601024,,
47964,F1_601024,,
47965,F1_601024,,
47966,F1_601024,,
47967,F1_601024,,
47968,F1_601024,,
47969,F1_601024,,
47970,F1_601024,,
47971,F1_601024,,
47972,F1_601024,,
47973,F1_601024,,
47974,F1_601024,,
47975,F1_601024,,
47976,F1_601024,,
47977,F1_601024,,
47978,F1_601024,,
47979,F1_601024,,
47980,F1_601024,,
47981,F1_601024,,
47982,F1_601024,,
47983,F1_601024,,
47984,F1_601024,,
47985,F1_601024,,
47986,F1_601024,,
47987,F1_601024,,
47988,F1_601024,,
47989,F1_601024,,
47990,F1_601024,,
47991,F1_601024,,
47992,F1_601024,,
47993,F1_601024,,
47994,F1_601024,,
47995,F1_601024,,
47996,F1_601024,,
47997,F1_601024,,
47998,F1_601024,,
47999,F1_601024,,
48000,F1_601024,,
48001,F1_601024,,
48002,F1_601024,,
48003,F1_601024,,
48004,F1_601024,,
48005,F1_601024,,
48006,F1_601024,,
48007,F1_601024,,
48008,F1_601024,,
48009,F1_601024,,
48010,F1_601024,,
48011,F1_601024,,
48012,F1_601024,,
48013,F1_601024,,
48014,F1_601024,,
48015,F1_601024,,
48016,F1_601024,,
48017,F1_601024,,
48018,F1_601024,,
48019,F1_601024,,
48020,F1_601024,,
48021,F1_601024,,
48022,F1_601024,,
48023,F1_601024,,
48024,F1_601024,,
48025,F1_601024,,
48026,F1_601024,,
48027,F1_601024,,
48028,F1_601024,,
48029,F1_601024,,
48030,F1_601024,,
48031,F1_601024,,
48032,F1_601024,,
48033,F1_601024,,
48034,F1_601024,,
48035,F1_601024,,
48036,F1_601024,,
48037,F1_601024,,
48038,F1_601024,,
48039,F1_601024,,
48040,F1_601024,,
48041,F1_601024,,
48042,F1_601024,,
48043,F1_601024,,
48044,F1_601024,,
48045,F1_601024,,
48046,F1_601024,,
48047,F1_601024,,
48048,F1_601024,,
48049,F1_601024,,
48050,F1_601024,,
48051,F1_601024,,
48052,F1_601024,,
48053,F1_601024,,
48054,F1_601024,,
48055,F1_601024,,
48056,F1_601024,,
48057,F1_601024,,
48058,F1_601024,,
48059,F1_601024,,
48060,F1_601024,,
48061,F1_601024,,
48062,F1_601024,,
48063,F1_601024,,
48064,F1_601024,,
48065,F1_601024,,
48066,F1_601024,,
48067,F1_601024,,
48068,F1_601024,,
48069,F1_601024,,
48070,F1_601024,,
48071,F1_601024,,
48072,F1_601024,,
48073,F1_601024,,
48074,F1_601024,,
48075,F1_601024,,
48076,F1_601024,,
48077,F1_601024,,
48078,F1_601024,,
48079,F1_601024,,
48080,F1_601024,,
48081,F1_601024,,
48082,F1_601024,,
48083,F1_601024,,
48084,F1_601024,,
48085,F1_601024,,
48086,F1_601024,,
48087,F1_601024,,
48088,F1_601024,,
48089,F1_601024,,
48090,F1_601024,,
48091,F1_601024,,
48092,F1_601024,,
48093,F1_601024,,
48094,F1_601024,,
48095,F1_601024,,
48096,F1_601024,,
48097,F1_601024,,
48098,F1_601024,,
48099,F1_601024,,
48100,F1_601024,,
48101,F1_601024,,
48102,F1_601024,,
48103,F1_601024,,
48104,F1_601024,,
48105,F1_601024,,
48106,F1_601024,,
48107,F1_601024,,
48108,F1_601024,,
48109,F1_601024,,
48110,F1_601024,,
48111,F1_601024,,
48112,F1_601024,,
48113,F1_601024,,
48114,F1_601024,,
48115,F1_601024,,
48116,F1_601024,,
48117,F1_601024,,
48118,F1_601024,,
48119,F1_601024,,
48120,F1_601024,,
48121,F1_601024,,
48122,F1_601024,,
48123,F1_601024,,
48124,F1_601024,,
48125,F1_601024,,
48126,F1_601024,,
48127,F1_601024,,
48128,F1_601024,,
48129,F1_601024,,
48130,F1_601024,,
48131,F1_601024,,
48132,F1_601024,,
48133,F1_601024,,
48134,F1_601024,,
48135,F1_601024,,
48136,F1_601024,,
48137,F1_601024,,
48138,F1_601024,,
48139,F1_601024,,
48140,F1_601024,,
48141,F1_601024,,
48142,F1_601024,,
48143,F1_601024,,
48144,F1_601024,,
48145,F1_601024,,
48146,F1_601024,,
48147,F1_601024,,
48148,F1_601024,,
48149,F1_601024,,
48150,F1_601024,,
48151,F1_601024,,
48152,F1_601024,,
48153,F1_601024,,
48154,F1_601025,5.0,1.0
48155,F1_601025,5.0,1.0
48156,F1_601025,4.0,1.0
48157,F1_601026,5.0,1.0
48158,F1_601026,5.0,1.0
48159,F1_601026,5.0,1.0
48160,F1_601027,5.0,1.0
48161,F1_601028,4.0,1.0
48162,F1_601028,2.0,4.0
48163,F1_601029,1.0,1.0
48164,F1_601030,5.0,1.0
48165,F1_601030,4.0,1.0
48166,F1_601030,4.0,1.0
48167,F1_601030,4.0,5.0
48168,F1_601031,5.0,1.0
48169,F1_601031,5.0,1.0
48170,F1_601032,5.0,1.0
48171,F1_601032,4.0,3.0
48172,F1_601032,4.0,3.0
48173,F1_601032,3.0,5.0
48174,F1_601033,5.0,1.0
48175,F1_601033,4.0,3.0
48176,F1_601034,5.0,1.0
48177,F1_601034,5.0,1.0
48178,F1_601034,5.0,1.0
48179,F1_601035,5.0,1.0
48180,F1_601035,4.0,1.0
48181,F1_601035,4.0,1.0
48182,F1_601035,4.0,1.0
48183,F1_601035,1.0,5.0
48184,F1_601035,1.0,5.0
48185,F1_601037,5.0,1.0
48186,F1_601037,4.0,3.0
48187,F1_601038,5.0,1.0
48188,F1_601039,5.0,1.0
48189,F1_601039,5.0,1.0
48190,F1_601040,5.0,1.0
48191,F1_601040,,
48192,F1_601041,4.0,1.0
48193,F1_601041,4.0,1.0
48194,F1_601041,4.0,1.0
48195,F1_601042,5.0,1.0
48196,F1_601042,5.0,1.0
48197,F1_601042,5.0,1.0
48198,F1_601042,5.0,1.0
48199,F1_601042,5.0,1.0
48200,F1_601042,5.0,1.0
48201,F1_601042,5.0,1.0
48202,F1_601042,5.0,1.0
48203,F1_601042,4.0,2.0
48204,F1_601042,2.0,5.0
48205,F1_601042,1.0,5.0
48206,F1_601042,,
48207,F1_601042,,
48208,F1_601042,,
48209,F1_601042,,
48210,F1_601042,,
48211,F1_601042,,
48212,F1_601042,,
48213,F1_601042,,
48214,F1_601042,,
48215,F1_601042,,
48216,F1_601043,4.0,1.0
48217,F1_601043,5.0,1.0
48218,F1_601043,5.0,1.0
48219,F1_601043,,
48220,F1_601043,,
48221,F1_601043,,
48222,F1_601043,,
48223,F1_601043,,
48224,F1_601043,,
48225,F1_601043,,
48226,F1_601043,,
48227,F1_601045,5.0,1.0
48228,F1_601045,5.0,1.0
48229,F1_601045,5.0,1.0
48230,F1_601045,5.0,1.0
48231,F1_601045,5.0,1.0
48232,F1_601045,5.0,1.0
48233,F1_601045,4.0,3.0
48234,F1_601045,2.0,2.0
48235,F1_601045,5.0,3.0
48236,F1_601045,5.0,1.0
48237,F1_601045,4.0,3.0
48238,F1_601047,5.0,1.0
48239,F1_601047,4.0,1.0
48240,F1_601047,2.0,2.0
48241,F1_601047,2.0,2.0
48242,F1_601047,2.0,2.0
48243,F1_601047,2.0,3.0
48244,F1_601047,1.0,3.0
48245,F1_601047,1.0,4.0
48246,F1_601047,1.0,2.0
48247,F1_601048,3.0,1.0
48248,F1_601048,4.0,1.0
48249,F1_601048,3.0,1.0
48250,F1_601049,4.0,1.0
48251,F1_601050,5.0,1.0
48252,F1_601051,2.0,2.0
48253,F1_601053,5.0,1.0
48254,F1_601053,5.0,1.0
48255,F1_601054,5.0,1.0
48256,F1_601056,5.0,2.0
48257,F1_601056,5.0,1.0
48258,F1_601057,5.0,3.0
48259,F1_601057,5.0,3.0
48260,F1_601057,5.0,3.0
48261,F1_601058,5.0,1.0
48262,F1_601058,4.0,2.0
48263,F1_601058,1.0,2.0
48264,F1_601058,2.0,2.0
48265,F1_601058,2.0,5.0
48266,F1_601059,5.0,1.0
48267,F1_601059,2.0,2.0
48268,F1_601060,5.0,1.0
48269,F1_601060,4.0,1.0
48270,F1_601060,4.0,1.0
48271,F1_601062,5.0,1.0
48272,F1_601063,4.0,3.0
48273,F1_601063,4.0,3.0
48274,F1_601063,5.0,1.0
48275,F1_601063,5.0,1.0
48276,F1_601063,1.0,5.0
48277,F1_601063,1.0,5.0
48278,F1_601064,5.0,1.0
48279,F1_601064,4.0,2.0
48280,F1_601064,4.0,2.0
48281,F1_601066,5.0,1.0
48282,F1_601066,5.0,1.0
48283,F1_601066,5.0,1.0
48284,F1_601066,4.0,3.0
48285,F1_601066,4.0,2.0
48286,F1_601067,4.0,2.0
48287,F1_601067,4.0,2.0
48288,F1_601067,4.0,2.0
48289,F1_601068,4.0,1.0
48290,F1_601068,4.0,2.0
48291,F1_601068,4.0,2.0
48292,F1_601068,5.0,3.0
48293,F1_601070,5.0,1.0
48294,F1_601070,5.0,1.0
48295,F1_601070,5.0,1.0
48296,F1_601071,4.0,1.0
48297,F1_601071,4.0,1.0
48298,F1_601072,5.0,1.0
48299,F1_601072,2.0,3.0
48300,F1_601072,5.0,5.0
48301,F1_601072,5.0,5.0
48302,F1_601072,5.0,5.0
48303,F1_601072,5.0,5.0
48304,F1_601072,5.0,5.0
48305,F1_601073,,1.0
48306,F1_601073,,1.0
48307,F1_601073,,1.0
48308,F1_601074,5.0,1.0
48309,F1_601074,5.0,1.0
48310,F1_601074,1.0,2.0
48311,F1_601074,5.0,4.0
48312,F1_601074,,
48313,F1_601074,,
48314,F1_601074,,
48315,F1_601074,,
48316,F1_601074,,
48317,F1_601074,,
48318,F1_601074,,
48319,F1_601074,,
48320,F1_601074,,
48321,F1_601074,,
48322,F1_601074,,
48323,F1_601075,5.0,1.0
48324,F1_601075,1.0,5.0
48325,F1_601075,1.0,5.0
48326,F1_601075,1.0,5.0
48327,F1_601076,5.0,1.0
48328,F1_601076,,
48329,F1_601076,,
48330,F1_601076,,
48331,F1_601076,,
48332,F1_601076,,
48333,F1_601076,,
48334,F1_601076,,
48335,F1_601076,,
48336,F1_601076,,
48337,F1_601077,5.0,1.0
48338,F1_601077,5.0,1.0
48339,F1_601077,4.0,1.0
48340,F1_601077,4.0,1.0
48341,F1_601077,4.0,1.0
48342,F1_601077,,
48343,F1_601077,,
48344,F1_601077,,
48345,F1_601077,,
48346,F1_601077,,
48347,F1_601077,,
48348,F1_601077,,
48349,F1_601077,,
48350,F1_601077,,
48351,F1_601077,,
48352,F1_601077,,
48353,F1_601077,,
48354,F1_601077,,
48355,F1_601077,,
48356,F1_601077,,
48357,F1_601077,,
48358,F1_601077,,
48359,F1_601077,,
48360,F1_601077,,
48361,F1_601077,,
48362,F1_601077,,
48363,F1_601077,,
48364,F1_601077,,
48365,F1_601077,,
48366,F1_601077,,
48367,F1_601077,,
48368,F1_601077,,
48369,F1_601077,,
48370,F1_601077,,
48371,F1_601077,,
48372,F1_601077,,
48373,F1_601077,,
48374,F1_601077,,
48375,F1_601077,,
48376,F1_601077,,
48377,F1_601077,,
48378,F1_601077,,
