,part_id,duration_multi,frequency_multi
73207,E6_501500,1.0,2.0
73208,E6_501500,3.0,2.0
73209,E6_501500,2.0,2.0
73210,E6_501500,1.0,3.0
73211,E6_501500,1.0,4.0
73212,E6_501501,5.0,1.0
73213,E6_501501,5.0,3.0
73214,E6_501501,5.0,3.0
73215,E6_501501,5.0,3.0
73216,E6_501501,5.0,3.0
73217,E6_501503,4.0,1.0
73218,E6_501503,3.0,2.0
73219,E6_501503,4.0,1.0
73220,E6_501503,1.0,2.0
73221,E6_501503,1.0,2.0
73222,E6_501503,1.0,5.0
73223,E6_501503,1.0,3.0
73224,E6_501504,5.0,1.0
73225,E6_501505,4.0,1.0
73226,E6_501505,3.0,2.0
73227,E6_501505,3.0,2.0
73228,E6_501505,3.0,2.0
73229,E6_501506,1.0,3.0
73230,E6_501506,1.0,3.0
73231,E6_501507,5.0,1.0
73232,E6_501508,5.0,1.0
73233,E6_501509,5.0,1.0
73234,E6_501509,5.0,4.0
73235,E6_501510,4.0,1.0
73236,E6_501512,5.0,1.0
73237,E6_501512,1.0,3.0
73238,E6_501513,1.0,1.0
73239,E6_501513,3.0,1.0
73240,E6_501513,1.0,5.0
73241,E6_501514,5.0,1.0
73242,E6_501514,,
73243,E6_501515,5.0,1.0
73244,E6_501516,5.0,1.0
73245,E6_501518,5.0,1.0
73246,E6_501518,5.0,1.0
73247,E6_501518,4.0,1.0
73248,E6_501519,2.0,1.0
73249,E6_501519,1.0,1.0
73250,E6_501520,5.0,1.0
73251,E6_501520,1.0,2.0
73252,E6_501521,5.0,1.0
73253,E6_501521,4.0,1.0
73254,E6_501522,1.0,1.0
73255,E6_501522,4.0,1.0
73256,E6_501522,4.0,1.0
73257,E6_501522,1.0,3.0
73258,E6_501522,1.0,5.0
73259,E6_501524,4.0,2.0
73260,E6_501524,2.0,5.0
73261,E6_501525,5.0,1.0
73262,E6_501525,5.0,1.0
73263,E6_501527,5.0,1.0
73264,E6_501527,2.0,2.0
73265,E6_501527,3.0,2.0
73266,E6_501530,2.0,1.0
73267,E6_501530,1.0,1.0
73268,E6_501531,5.0,1.0
73269,E6_501532,5.0,1.0
73270,E6_501532,3.0,2.0
73271,E6_501533,5.0,1.0
73272,E6_501533,3.0,2.0
73273,E6_501533,3.0,2.0
73274,E6_501533,3.0,2.0
73275,E6_501533,3.0,2.0
73276,E6_501533,2.0,4.0
73277,E6_501534,5.0,1.0
73278,E6_501535,3.0,1.0
73279,E6_501535,3.0,1.0
73280,E6_501536,5.0,1.0
73281,E6_501536,1.0,5.0
73282,E6_501536,1.0,5.0
73283,E6_501538,4.0,1.0
73284,E6_501538,5.0,1.0
73285,E6_501538,5.0,2.0
73286,E6_501538,5.0,2.0
73287,E6_501539,5.0,1.0
73288,E6_501539,4.0,1.0
73289,E6_501540,5.0,1.0
73290,E6_501546,5.0,1.0
73291,E6_501547,5.0,1.0
73292,E6_501547,2.0,2.0
73293,E6_501547,1.0,5.0
73294,E6_501547,1.0,3.0
73295,E6_501548,5.0,1.0
73296,E6_501548,5.0,1.0
73297,E6_501548,4.0,1.0
73298,E6_501548,5.0,1.0
73299,E6_501549,5.0,1.0
73300,E6_501551,5.0,1.0
73301,E6_501552,5.0,1.0
73302,E6_501552,5.0,1.0
73303,E6_501552,5.0,1.0
73304,E6_501552,5.0,1.0
73305,E6_501553,5.0,1.0
73306,E6_501553,1.0,5.0
73307,E6_501555,5.0,1.0
73308,E6_501555,3.0,1.0
73309,E6_501555,3.0,1.0
73310,E6_501555,1.0,5.0
73311,E6_501556,3.0,4.0
73312,E6_501556,5.0,4.0
73313,E6_501556,5.0,2.0
73314,E6_501556,3.0,2.0
73315,E6_501556,5.0,1.0
73316,E6_501556,3.0,2.0
73317,E6_501556,,
73318,E6_501556,,
73319,E6_501556,,
73320,E6_501556,,
73321,E6_501556,,
73322,E6_501556,,
73323,E6_501556,,
73324,E6_501556,,
73325,E6_501556,,
73326,E6_501556,,
73327,E6_501556,,
73328,E6_501556,,
73329,E6_501556,,
73330,E6_501556,,
73331,E6_501556,,
73332,E6_501556,,
73333,E6_501556,,
73334,E6_501556,,
73335,E6_501556,,
73336,E6_501556,,
73337,E6_501556,,
73338,E6_501556,,
73339,E6_501556,,
73340,E6_501556,,
73341,E6_501556,,
73342,E6_501556,,
73343,E6_501556,,
73344,E6_501556,,
73345,E6_501556,,
73346,E6_501556,,
73347,E6_501556,,
73348,E6_501556,,
73349,E6_501556,,
73350,E6_501556,,
73351,E6_501557,5.0,1.0
73352,E6_501557,4.0,2.0
73353,E6_501557,4.0,3.0
73354,E6_501558,3.0,1.0
73355,E6_501559,3.0,1.0
73356,E6_501559,3.0,2.0
73357,E6_501559,3.0,2.0
73358,E6_501560,5.0,1.0
73359,E6_501560,4.0,1.0
73360,E6_501560,4.0,2.0
73361,E6_501561,5.0,1.0
73362,E6_501565,5.0,1.0
73363,E6_501566,,
73364,E6_501566,,
73365,E6_501566,,
73366,E6_501566,,
73367,E6_501566,,
73368,E6_501566,,
73369,E6_501566,,
73370,E6_501566,,
73371,E6_501566,,
73372,E6_501566,,
73373,E6_501566,,
73374,E6_501566,,
73375,E6_501566,,
73376,E6_501566,,
73377,E6_501566,,
73378,E6_501566,,
73379,E6_501566,,
73380,E6_501566,,
73381,E6_501566,,
73382,E6_501566,,
73383,E6_501566,,
73384,E6_501566,,
73385,E6_501566,,
73386,E6_501566,,
73387,E6_501566,,
73388,E6_501566,,
73389,E6_501566,,
73390,E6_501566,,
73391,E6_501566,,
73392,E6_501566,,
73393,E6_501566,,
73394,E6_501566,,
73395,E6_501566,,
73396,E6_501566,,
73397,E6_501566,,
73398,E6_501566,,
73399,E6_501566,,
73400,E6_501566,,
73401,E6_501566,,
73402,E6_501566,,
73403,E6_501566,,
73404,E6_501568,5.0,1.0
73405,E6_501568,2.0,1.0
73406,E6_501569,4.0,1.0
73407,E6_501569,3.0,1.0
73408,E6_501569,3.0,1.0
73409,E6_501570,5.0,1.0
73410,E6_501570,5.0,1.0
73411,E6_501571,4.0,1.0
73412,E6_501571,2.0,2.0
73413,E6_501574,5.0,1.0
73414,E6_501575,5.0,1.0
73415,E6_501575,2.0,5.0
73416,E6_501575,2.0,5.0
73417,E6_501575,2.0,5.0
73418,E6_501575,2.0,5.0
73419,E6_501575,1.0,3.0
73420,E6_501575,1.0,2.0
73421,E6_501576,,
73422,E6_501576,,
73423,E6_501576,,
73424,E6_501576,,
73425,E6_501576,,
73426,E6_501576,,
73427,E6_501576,,
73428,E6_501576,,
73429,E6_501576,,
73430,E6_501576,,
73431,E6_501576,,
73432,E6_501576,,
73433,E6_501576,,
73434,E6_501576,,
73435,E6_501576,,
73436,E6_501576,,
73437,E6_501576,,
73438,E6_501576,,
73439,E6_501576,,
73440,E6_501576,,
73441,E6_501576,,
73442,E6_501576,,
73443,E6_501576,,
73444,E6_501576,,
73445,E6_501576,,
73446,E6_501576,,
73447,E6_501576,,
73448,E6_501576,,
73449,E6_501576,,
73450,E6_501576,,
73451,E6_501576,,
73452,E6_501576,,
73453,E6_501576,,
73454,E6_501576,,
73455,E6_501576,,
73456,E6_501576,,
73457,E6_501576,,
73458,E6_501576,,
73459,E6_501576,,
73460,E6_501576,,
73461,E6_501576,,
73462,E6_501576,,
73463,E6_501576,,
73464,E6_501576,,
73465,E6_501576,,
73466,E6_501576,,
73467,E6_501576,,
73468,E6_501576,,
73469,E6_501576,,
73470,E6_501576,,
73471,E6_501576,,
73472,E6_501576,,
73473,E6_501576,,
73474,E6_501576,,
73475,E6_501576,,
73476,E6_501576,,
73477,E6_501576,,
73478,E6_501576,,
73479,E6_501576,,
73480,E6_501576,,
73481,E6_501576,,
73482,E6_501576,,
73483,E6_501576,,
73484,E6_501576,,
73485,E6_501576,,
73486,E6_501576,,
73487,E6_501576,,
73488,E6_501576,,
73489,E6_501576,,
73490,E6_501576,,
73491,E6_501576,,
73492,E6_501576,,
73493,E6_501576,,
73494,E6_501576,,
73495,E6_501576,,
73496,E6_501576,,
73497,E6_501576,,
73498,E6_501576,,
73499,E6_501576,,
73500,E6_501576,,
73501,E6_501576,,
73502,E6_501576,,
73503,E6_501576,,
73504,E6_501576,,
73505,E6_501576,,
73506,E6_501576,,
73507,E6_501576,,
73508,E6_501576,,
73509,E6_501576,,
73510,E6_501576,,
73511,E6_501576,,
73512,E6_501576,,
73513,E6_501576,,
73514,E6_501576,,
73515,E6_501576,,
73516,E6_501576,,
73517,E6_501576,,
73518,E6_501576,,
73519,E6_501576,,
73520,E6_501576,,
73521,E6_501576,,
73522,E6_501576,,
73523,E6_501576,,
73524,E6_501576,,
73525,E6_501576,,
73526,E6_501576,,
73527,E6_501576,,
73528,E6_501576,,
73529,E6_501576,,
73530,E6_501576,,
73531,E6_501576,,
73532,E6_501576,,
73533,E6_501576,,
73534,E6_501576,,
73535,E6_501576,,
73536,E6_501576,,
73537,E6_501576,,
73538,E6_501576,,
73539,E6_501576,,
73540,E6_501576,,
73541,E6_501576,,
73542,E6_501576,,
73543,E6_501576,,
73544,E6_501576,,
73545,E6_501576,,
73546,E6_501576,,
73547,E6_501576,,
73548,E6_501576,,
73549,E6_501576,,
73550,E6_501576,,
73551,E6_501576,,
73552,E6_501576,,
73553,E6_501576,,
73554,E6_501576,,
73555,E6_501576,,
73556,E6_501576,,
73557,E6_501576,,
73558,E6_501576,,
73559,E6_501576,,
73560,E6_501576,,
73561,E6_501576,,
73562,E6_501576,,
73563,E6_501576,,
73564,E6_501576,,
73565,E6_501576,,
73566,E6_501576,,
73567,E6_501576,,
73568,E6_501576,,
73569,E6_501576,,
73570,E6_501576,,
73571,E6_501576,,
73572,E6_501576,,
73573,E6_501576,,
73574,E6_501576,,
73575,E6_501576,,
73576,E6_501576,,
73577,E6_501576,,
73578,E6_501576,,
73579,E6_501576,,
73580,E6_501576,,
73581,E6_501577,5.0,1.0
73582,E6_501578,4.0,1.0
73583,E6_501578,4.0,1.0
73584,E6_501579,5.0,1.0
73585,E6_501579,4.0,1.0
73586,E6_501579,4.0,1.0
73587,E6_501581,5.0,1.0
73588,E6_501582,5.0,1.0
73589,E6_501582,1.0,5.0
73590,E6_501582,2.0,2.0
73591,E6_501583,4.0,1.0
73592,E6_501583,4.0,1.0
73593,E6_501583,4.0,1.0
73594,E6_501585,5.0,1.0
73595,E6_501585,5.0,1.0
73596,E6_501585,4.0,1.0
73597,E6_501585,4.0,2.0
73598,E6_501585,4.0,2.0
73599,E6_501586,5.0,1.0
73600,E6_501588,3.0,1.0
73601,E6_501588,2.0,1.0
73602,E6_501588,2.0,1.0
73603,E6_501589,5.0,1.0
73604,E6_501590,5.0,1.0
73605,E6_501590,,
73606,E6_501590,,
73607,E6_501590,,
73608,E6_501592,2.0,1.0
73609,E6_501593,5.0,1.0
73610,E6_501594,5.0,1.0
73611,E6_501594,2.0,1.0
73612,E6_501594,3.0,1.0
73613,E6_501594,3.0,2.0
73614,E6_501594,1.0,2.0
73615,E6_501594,1.0,1.0
73616,E6_501594,3.0,4.0
73617,E6_501595,5.0,1.0
73618,E6_501597,5.0,1.0
73619,E6_501597,5.0,1.0
73620,E6_501597,2.0,5.0
73621,E6_501597,2.0,5.0
73622,E6_501598,5.0,1.0
73623,E6_501598,5.0,1.0
73624,E6_501598,5.0,1.0
73625,E6_501598,5.0,1.0
73626,E6_501602,5.0,1.0
73627,E6_501602,4.0,2.0
73628,E6_501603,3.0,1.0
73629,E6_501603,4.0,1.0
73630,E6_501603,1.0,5.0
73631,E6_501603,2.0,3.0
73632,E6_501605,5.0,1.0
73633,E6_501605,1.0,5.0
73634,E6_501605,1.0,5.0
73635,E6_501605,1.0,2.0
73636,E6_501605,1.0,3.0
73637,E6_501605,2.0,2.0
73638,E6_501605,1.0,5.0
73639,E6_501610,5.0,1.0
73640,E6_501611,4.0,1.0
73641,E6_501611,2.0,1.0
73642,E6_501611,3.0,1.0
73643,E6_501611,4.0,1.0
73644,E6_501615,2.0,1.0
73645,E6_501615,2.0,1.0
73646,E6_501616,5.0,1.0
73647,E6_501617,5.0,1.0
73648,E6_501617,5.0,4.0
73649,E6_501617,1.0,5.0
73650,E6_501617,,
73651,E6_501617,,
73652,E6_501617,,
73653,E6_501617,,
73654,E6_501617,,
73655,E6_501617,,
73656,E6_501617,,
73657,E6_501617,,
73658,E6_501617,,
73659,E6_501617,,
73660,E6_501617,,
73661,E6_501617,,
73662,E6_501617,,
73663,E6_501617,,
73664,E6_501617,,
73665,E6_501617,,
73666,E6_501617,,
73667,E6_501617,,
73668,E6_501617,,
73669,E6_501617,,
73670,E6_501617,,
73671,E6_501617,,
73672,E6_501617,,
73673,E6_501617,,
73674,E6_501617,,
73675,E6_501617,,
73676,E6_501617,,
73677,E6_501617,,
73678,E6_501617,,
73679,E6_501617,,
73680,E6_501617,,
73681,E6_501617,,
73682,E6_501617,,
73683,E6_501617,,
73684,E6_501617,,
73685,E6_501617,,
73686,E6_501617,,
73687,E6_501617,,
73688,E6_501617,,
73689,E6_501617,,
73690,E6_501617,,
73691,E6_501617,,
73692,E6_501617,,
73693,E6_501617,,
73694,E6_501617,,
73695,E6_501617,,
73696,E6_501617,,
73697,E6_501617,,
73698,E6_501617,,
73699,E6_501617,,
73700,E6_501617,,
73701,E6_501617,,
73702,E6_501617,,
73703,E6_501617,,
73704,E6_501617,,
73705,E6_501617,,
73706,E6_501617,,
73707,E6_501617,,
73708,E6_501617,,
73709,E6_501617,,
73710,E6_501617,,
73711,E6_501617,,
73712,E6_501617,,
73713,E6_501617,,
73714,E6_501617,,
73715,E6_501617,,
73716,E6_501617,,
73717,E6_501617,,
73718,E6_501617,,
73719,E6_501617,,
73720,E6_501617,,
73721,E6_501617,,
73722,E6_501617,,
73723,E6_501617,,
73724,E6_501617,,
73725,E6_501617,,
73726,E6_501617,,
73727,E6_501617,,
73728,E6_501617,,
73729,E6_501617,,
73730,E6_501617,,
73731,E6_501617,,
73732,E6_501617,,
73733,E6_501617,,
73734,E6_501617,,
73735,E6_501617,,
73736,E6_501617,,
73737,E6_501617,,
73738,E6_501617,,
73739,E6_501617,,
73740,E6_501617,,
73741,E6_501617,,
73742,E6_501617,,
73743,E6_501617,,
73744,E6_501617,,
73745,E6_501617,,
73746,E6_501617,,
73747,E6_501617,,
73748,E6_501617,,
73749,E6_501617,,
73750,E6_501618,5.0,1.0
73751,E6_501618,1.0,5.0
73752,E6_501618,2.0,3.0
73753,E6_501620,5.0,1.0
73754,E6_501620,5.0,1.0
73755,E6_501620,4.0,3.0
73756,E6_501620,4.0,3.0
73757,E6_501623,4.0,1.0
73758,E6_501626,5.0,1.0
73759,E6_501626,2.0,3.0
73760,E6_501626,3.0,4.0
73761,E6_501626,3.0,4.0
73762,E6_501627,5.0,1.0
73763,E6_501627,4.0,1.0
73764,E6_501627,2.0,5.0
73765,E6_501627,2.0,2.0
73766,E6_501628,5.0,1.0
73767,E6_501628,3.0,3.0
73768,E6_501629,5.0,1.0
73769,E6_501631,5.0,1.0
73770,E6_501634,5.0,1.0
73771,E6_501634,5.0,1.0
73772,E6_501635,5.0,1.0
73773,E6_501635,1.0,5.0
73774,E6_501636,5.0,1.0
73775,E6_501636,3.0,1.0
73776,E6_501636,3.0,1.0
73777,E6_501637,5.0,1.0
73778,E6_501639,5.0,1.0
73779,E6_501642,5.0,2.0
73780,E6_501642,4.0,1.0
73781,E6_501642,4.0,2.0
73782,E6_501645,5.0,1.0
73783,E6_501647,5.0,1.0
73784,E6_501649,4.0,2.0
73785,E6_501649,4.0,2.0
73786,E6_501650,5.0,1.0
73787,E6_501651,5.0,1.0
73788,E6_501651,5.0,2.0
73789,E6_501651,5.0,2.0
73790,E6_501651,1.0,5.0
73791,E6_501651,1.0,5.0
73792,E6_501651,1.0,5.0
73793,E6_501651,2.0,5.0
73794,E6_501651,,
73795,E6_501653,4.0,1.0
73796,E6_501653,,
73797,E6_501653,,
73798,E6_501653,,
73799,E6_501653,,
73800,E6_501653,,
73801,E6_501653,,
73802,E6_501653,,
73803,E6_501653,,
73804,E6_501653,,
73805,E6_501653,,
73806,E6_501653,,
73807,E6_501653,,
73808,E6_501653,,
73809,E6_501653,,
73810,E6_501653,,
73811,E6_501653,,
73812,E6_501656,5.0,1.0
73813,E6_501656,3.0,4.0
73814,E6_501656,2.0,5.0
73815,E6_501656,1.0,2.0
73816,E6_501658,5.0,1.0
73817,E6_501660,3.0,1.0
73818,E6_501660,4.0,2.0
73819,E6_501660,3.0,2.0
73820,E6_501661,5.0,1.0
73821,E6_501661,3.0,2.0
73822,E6_501661,3.0,2.0
73823,E6_501661,1.0,5.0
73824,E6_501661,1.0,5.0
73825,E6_501661,,
73826,E6_501662,1.0,1.0
73827,E6_501662,1.0,5.0
73828,E6_501664,5.0,1.0
73829,E6_501665,1.0,5.0
73830,E6_501666,1.0,1.0
73831,E6_501666,2.0,2.0
73832,E6_501666,2.0,1.0
73833,E6_501666,1.0,2.0
73834,E6_501668,5.0,1.0
73835,E6_501668,5.0,1.0
73836,E6_501672,5.0,1.0
73837,E6_501672,3.0,4.0
73838,E6_501673,5.0,2.0
73839,E6_501673,5.0,1.0
73840,E6_501675,5.0,1.0
73841,E6_501677,5.0,1.0
73842,E6_501678,5.0,1.0
73843,E6_501678,5.0,1.0
73844,E6_501678,5.0,1.0
73845,E6_501679,,
73846,E6_501679,4.0,1.0
73847,E6_501679,3.0,1.0
73848,E6_501679,,
73849,E6_501679,,
73850,E6_501679,,
73851,E6_501679,,
73852,E6_501679,,
73853,E6_501679,,
73854,E6_501681,5.0,1.0
73855,E6_501681,3.0,2.0
73856,E6_501681,4.0,2.0
73857,E6_501681,4.0,2.0
73858,E6_501681,4.0,2.0
73859,E6_501682,5.0,1.0
73860,E6_501682,5.0,2.0
73861,E6_501682,5.0,2.0
73862,E6_501682,5.0,2.0
73863,E6_501684,4.0,1.0
73864,E6_501684,4.0,1.0
73865,E6_501684,4.0,1.0
73866,E6_501684,5.0,1.0
73867,E6_501685,5.0,1.0
73868,E6_501685,4.0,3.0
73869,E6_501685,4.0,3.0
73870,E6_501685,4.0,3.0
73871,E6_501686,5.0,1.0
73872,E6_501686,5.0,1.0
73873,E6_501686,5.0,1.0
73874,E6_501686,2.0,2.0
73875,E6_501686,1.0,5.0
73876,E6_501686,1.0,5.0
73877,E6_501686,1.0,5.0
73878,E6_501686,1.0,5.0
73879,E6_501688,5.0,1.0
73880,E6_501688,1.0,3.0
73881,E6_501689,4.0,1.0
73882,E6_501689,4.0,3.0
73883,E6_501689,4.0,3.0
73884,E6_501690,1.0,2.0
73885,E6_501690,1.0,3.0
73886,E6_501690,2.0,3.0
73887,E6_501690,2.0,3.0
73888,E6_501690,1.0,3.0
73889,E6_501690,4.0,3.0
73890,E6_501690,4.0,3.0
73891,E6_501690,4.0,3.0
73892,E6_501690,4.0,4.0
73893,E6_501691,5.0,1.0
73894,E6_501691,5.0,1.0
73895,E6_501691,5.0,1.0
73896,E6_501691,5.0,1.0
73897,E6_501691,5.0,1.0
73898,E6_501691,5.0,1.0
73899,E6_501691,5.0,1.0
73900,E6_501692,5.0,1.0
73901,E6_501692,1.0,1.0
73902,E6_501694,5.0,1.0
73903,E6_501694,5.0,1.0
73904,E6_501694,5.0,1.0
73905,E6_501694,3.0,2.0
73906,E6_501694,3.0,2.0
73907,E6_501694,3.0,2.0
73908,E6_501694,3.0,2.0
73909,E6_501694,3.0,2.0
73910,E6_501694,3.0,2.0
73911,E6_501694,3.0,2.0
73912,E6_501694,3.0,2.0
73913,E6_501694,3.0,2.0
73914,E6_501694,3.0,2.0
73915,E6_501694,,
73916,E6_501694,,
73917,E6_501694,,
73918,E6_501694,,
73919,E6_501694,,
73920,E6_501694,,
73921,E6_501694,,
73922,E6_501694,,
73923,E6_501694,,
73924,E6_501694,,
73925,E6_501694,,
73926,E6_501694,,
73927,E6_501694,,
73928,E6_501694,,
73929,E6_501694,,
73930,E6_501694,,
73931,E6_501694,,
73932,E6_501694,,
73933,E6_501694,,
73934,E6_501694,,
73935,E6_501694,,
73936,E6_501694,,
73937,E6_501694,,
73938,E6_501694,,
73939,E6_501694,,
73940,E6_501694,,
73941,E6_501694,,
73942,E6_501694,,
73943,E6_501694,,
73944,E6_501694,,
73945,E6_501694,,
73946,E6_501694,,
73947,E6_501694,,
73948,E6_501694,,
73949,E6_501694,,
73950,E6_501694,,
73951,E6_501694,,
73952,E6_501694,,
73953,E6_501694,,
73954,E6_501694,,
73955,E6_501694,,
73956,E6_501694,,
73957,E6_501694,,
73958,E6_501694,,
73959,E6_501694,,
73960,E6_501694,,
73961,E6_501694,,
73962,E6_501694,,
73963,E6_501694,,
73964,E6_501694,,
73965,E6_501694,,
73966,E6_501694,,
73967,E6_501694,,
73968,E6_501694,,
73969,E6_501694,,
73970,E6_501694,,
73971,E6_501694,,
73972,E6_501694,,
73973,E6_501694,,
73974,E6_501694,,
73975,E6_501694,,
73976,E6_501694,,
73977,E6_501694,,
73978,E6_501694,,
73979,E6_501694,,
73980,E6_501694,,
73981,E6_501694,,
73982,E6_501694,,
73983,E6_501694,,
73984,E6_501694,,
73985,E6_501694,,
73986,E6_501694,,
73987,E6_501694,,
73988,E6_501694,,
73989,E6_501694,,
73990,E6_501694,,
73991,E6_501694,,
73992,E6_501694,,
73993,E6_501694,,
73994,E6_501694,,
73995,E6_501694,,
73996,E6_501694,,
73997,E6_501694,,
73998,E6_501694,,
73999,E6_501694,,
74000,E6_501694,,
74001,E6_501694,,
74002,E6_501694,,
74003,E6_501694,,
74004,E6_501694,,
74005,E6_501694,,
74006,E6_501694,,
74007,E6_501694,,
74008,E6_501694,,
74009,E6_501694,,
74010,E6_501697,5.0,1.0
74011,E6_501698,5.0,1.0
74012,E6_501699,5.0,1.0
74013,E6_501700,5.0,1.0
74014,E6_501701,5.0,1.0
74015,E6_501701,4.0,1.0
74016,E6_501701,3.0,2.0
74017,E6_501701,4.0,2.0
74018,E6_501702,5.0,1.0
74019,E6_501702,2.0,3.0
74020,E6_501702,1.0,5.0
74021,E6_501702,2.0,3.0
74022,E6_501704,3.0,1.0
74023,E6_501704,,
74024,E6_501704,,
74025,E6_501704,,
74026,E6_501704,,
74027,E6_501704,,
74028,E6_501704,,
74029,E6_501704,,
74030,E6_501704,,
74031,E6_501704,,
74032,E6_501704,,
74033,E6_501705,5.0,2.0
74034,E6_501705,5.0,2.0
74035,E6_501705,5.0,3.0
74036,E6_501705,4.0,3.0
74037,E6_501705,4.0,3.0
74038,E6_501705,4.0,2.0
74039,E6_501705,,
74040,E6_501705,,
74041,E6_501706,5.0,1.0
74042,E6_501706,5.0,1.0
74043,E6_501708,1.0,
74044,E6_501709,5.0,1.0
74045,E6_501710,1.0,5.0
74046,E6_501710,1.0,4.0
74047,E6_501711,3.0,1.0
74048,E6_501711,5.0,2.0
74049,E6_501712,4.0,1.0
74050,E6_501713,5.0,1.0
74051,E6_501713,5.0,2.0
74052,E6_501713,2.0,5.0
74053,E6_501713,1.0,5.0
74054,E6_501714,5.0,1.0
74055,E6_501718,5.0,1.0
74056,E6_501721,5.0,1.0
74057,E6_501721,1.0,4.0
74058,E6_501721,3.0,1.0
74059,E6_501721,,
74060,E6_501721,,
74061,E6_501721,,
74062,E6_501721,,
74063,E6_501721,,
74064,E6_501721,,
74065,E6_501721,,
74066,E6_501721,,
74067,E6_501721,,
74068,E6_501721,,
74069,E6_501721,,
74070,E6_501721,,
74071,E6_501721,,
74072,E6_501721,,
74073,E6_501721,,
74074,E6_501721,,
74075,E6_501721,,
74076,E6_501721,,
74077,E6_501721,,
74078,E6_501721,,
74079,E6_501721,,
74080,E6_501721,,
74081,E6_501721,,
74082,E6_501721,,
74083,E6_501721,,
74084,E6_501721,,
74085,E6_501721,,
74086,E6_501721,,
74087,E6_501721,,
74088,E6_501721,,
74089,E6_501721,,
74090,E6_501721,,
74091,E6_501721,,
74092,E6_501721,,
74093,E6_501721,,
74094,E6_501721,,
74095,E6_501721,,
74096,E6_501721,,
74097,E6_501721,,
74098,E6_501721,,
74099,E6_501721,,
74100,E6_501721,,
74101,E6_501721,,
74102,E6_501721,,
74103,E6_501721,,
74104,E6_501721,,
74105,E6_501721,,
74106,E6_501721,,
74107,E6_501721,,
74108,E6_501721,,
74109,E6_501721,,
74110,E6_501721,,
74111,E6_501721,,
74112,E6_501721,,
74113,E6_501721,,
74114,E6_501721,,
74115,E6_501721,,
74116,E6_501721,,
74117,E6_501721,,
74118,E6_501721,,
74119,E6_501721,,
74120,E6_501721,,
74121,E6_501721,,
74122,E6_501721,,
74123,E6_501721,,
74124,E6_501721,,
74125,E6_501721,,
74126,E6_501721,,
74127,E6_501721,,
74128,E6_501721,,
74129,E6_501721,,
74130,E6_501721,,
74131,E6_501721,,
74132,E6_501721,,
74133,E6_501721,,
74134,E6_501721,,
74135,E6_501721,,
74136,E6_501721,,
74137,E6_501721,,
74138,E6_501721,,
74139,E6_501721,,
74140,E6_501721,,
74141,E6_501721,,
74142,E6_501721,,
74143,E6_501721,,
74144,E6_501721,,
74145,E6_501721,,
74146,E6_501721,,
74147,E6_501721,,
74148,E6_501721,,
74149,E6_501721,,
74150,E6_501721,,
74151,E6_501721,,
74152,E6_501721,,
74153,E6_501721,,
74154,E6_501721,,
74155,E6_501721,,
74156,E6_501721,,
74157,E6_501721,,
74158,E6_501721,,
74159,E6_501721,,
74160,E6_501721,,
74161,E6_501721,,
74162,E6_501721,,
74163,E6_501721,,
74164,E6_501721,,
74165,E6_501721,,
74166,E6_501721,,
74167,E6_501721,,
74168,E6_501721,,
74169,E6_501721,,
74170,E6_501721,,
74171,E6_501721,,
74172,E6_501721,,
74173,E6_501721,,
74174,E6_501721,,
74175,E6_501721,,
74176,E6_501721,,
74177,E6_501721,,
74178,E6_501721,,
74179,E6_501721,,
74180,E6_501721,,
74181,E6_501721,,
74182,E6_501721,,
74183,E6_501721,,
74184,E6_501721,,
74185,E6_501721,,
74186,E6_501721,,
74187,E6_501721,,
74188,E6_501721,,
74189,E6_501721,,
74190,E6_501721,,
74191,E6_501721,,
74192,E6_501721,,
74193,E6_501721,,
74194,E6_501721,,
74195,E6_501721,,
74196,E6_501721,,
74197,E6_501721,,
74198,E6_501721,,
74199,E6_501721,,
74200,E6_501721,,
74201,E6_501721,,
74202,E6_501721,,
74203,E6_501721,,
74204,E6_501721,,
74205,E6_501721,,
74206,E6_501721,,
74207,E6_501721,,
74208,E6_501721,,
74209,E6_501721,,
74210,E6_501721,,
74211,E6_501721,,
74212,E6_501721,,
74213,E6_501721,,
74214,E6_501721,,
74215,E6_501721,,
74216,E6_501721,,
74217,E6_501721,,
74218,E6_501721,,
74219,E6_501721,,
74220,E6_501721,,
74221,E6_501721,,
74222,E6_501721,,
74223,E6_501721,,
74224,E6_501721,,
74225,E6_501721,,
74226,E6_501721,,
74227,E6_501721,,
74228,E6_501721,,
74229,E6_501721,,
74230,E6_501721,,
74231,E6_501721,,
74232,E6_501721,,
74233,E6_501721,,
74234,E6_501721,,
74235,E6_501721,,
74236,E6_501721,,
74237,E6_501721,,
74238,E6_501721,,
74239,E6_501721,,
74240,E6_501721,,
74241,E6_501721,,
74242,E6_501721,,
74243,E6_501721,,
74244,E6_501721,,
74245,E6_501721,,
74246,E6_501721,,
74247,E6_501721,,
74248,E6_501721,,
74249,E6_501721,,
74250,E6_501721,,
74251,E6_501721,,
74252,E6_501721,,
74253,E6_501721,,
74254,E6_501721,,
74255,E6_501721,,
74256,E6_501721,,
74257,E6_501721,,
74258,E6_501721,,
74259,E6_501721,,
74260,E6_501721,,
74261,E6_501721,,
74262,E6_501721,,
74263,E6_501721,,
74264,E6_501721,,
74265,E6_501721,,
74266,E6_501721,,
74267,E6_501721,,
74268,E6_501721,,
74269,E6_501721,,
